ID,TEXT,SOURCE,1,2,3,4,5,6,7,8,9,10
93,acumulação de cargo secretário municipal professor,expression from LLM question,acumulação de cargo secretário municipal professor - Acumulação de cargo público,"acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Cargo público","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Cargo público, Acumulação ilícita","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Cargo público, Acumulação ilícita, Corpo docente","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Cargo público, Acumulação ilícita, Corpo docente, Acumulação de emprego público","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Cargo público, Acumulação ilícita, Corpo docente, Acumulação de emprego público, Especialista em Educação","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Cargo público, Acumulação ilícita, Corpo docente, Acumulação de emprego público, Especialista em Educação","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Cargo público, Acumulação ilícita, Corpo docente, Acumulação de emprego público, Especialista em Educação","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Cargo público, Acumulação ilícita, Corpo docente, Acumulação de emprego público, Especialista em Educação"
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,prescrição da pretensão punitiva julgamento das contas - Julgamento de contas,"prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas irregulares","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas irregulares, Sanção penal","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas irregulares, Sanção penal, Contas regulares com ressalva","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas irregulares, Sanção penal, Contas regulares com ressalva, Contas iliquidáveis","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas irregulares, Sanção penal, Contas regulares com ressalva, Contas iliquidáveis, Condenação criminal","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas irregulares, Sanção penal, Contas regulares com ressalva, Contas iliquidáveis, Condenação criminal, Contas ordinárias","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas irregulares, Sanção penal, Contas regulares com ressalva, Contas iliquidáveis, Condenação criminal, Contas ordinárias","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas irregulares, Sanção penal, Contas regulares com ressalva, Contas iliquidáveis, Condenação criminal, Contas ordinárias","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas irregulares, Sanção penal, Contas regulares com ressalva, Contas iliquidáveis, Condenação criminal, Contas ordinárias"
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,Banco de Preços em Saúde referência medicamentos - Medicamento de referência,"Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Relação nacional de medicamentos essenciais","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Relação nacional de medicamentos essenciais, SUS","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Relação nacional de medicamentos essenciais, SUS, Relação municipal de medicamentos","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Relação nacional de medicamentos essenciais, SUS, Relação municipal de medicamentos, Plano de saúde","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Relação nacional de medicamentos essenciais, SUS, Relação municipal de medicamentos, Plano de saúde, Medicamento genérico","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Relação nacional de medicamentos essenciais, SUS, Relação municipal de medicamentos, Plano de saúde, Medicamento genérico, Bloco de financiamento","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Relação nacional de medicamentos essenciais, SUS, Relação municipal de medicamentos, Plano de saúde, Medicamento genérico, Bloco de financiamento, Medicamento essencial","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Relação nacional de medicamentos essenciais, SUS, Relação municipal de medicamentos, Plano de saúde, Medicamento genérico, Bloco de financiamento, Medicamento essencial"
96,alteração contratual serviços já previstos no edital ,expression from LLM question,alteração contratual serviços já previstos no edital  - Edital de licitação,"alteração contratual serviços já previstos no edital  - Edital de licitação, Aditivo","alteração contratual serviços já previstos no edital  - Edital de licitação, Aditivo, Edital de concurso público","alteração contratual serviços já previstos no edital  - Edital de licitação, Aditivo, Edital de concurso público, Alteração por acordo","alteração contratual serviços já previstos no edital  - Edital de licitação, Aditivo, Edital de concurso público, Alteração por acordo, Termo de contrato","alteração contratual serviços já previstos no edital  - Edital de licitação, Aditivo, Edital de concurso público, Alteração por acordo, Termo de contrato, Contrato","alteração contratual serviços já previstos no edital  - Edital de licitação, Aditivo, Edital de concurso público, Alteração por acordo, Termo de contrato, Contrato, Termo aditivo","alteração contratual serviços já previstos no edital  - Edital de licitação, Aditivo, Edital de concurso público, Alteração por acordo, Termo de contrato, Contrato, Termo aditivo","alteração contratual serviços já previstos no edital  - Edital de licitação, Aditivo, Edital de concurso público, Alteração por acordo, Termo de contrato, Contrato, Termo aditivo","alteração contratual serviços já previstos no edital  - Edital de licitação, Aditivo, Edital de concurso público, Alteração por acordo, Termo de contrato, Contrato, Termo aditivo"
97,licitação princípio da legalidade estrita afastado,expression from LLM question,licitação princípio da legalidade estrita afastado - Afastamento de responsável,"licitação princípio da legalidade estrita afastado - Afastamento de responsável, Princípio da publicidade","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Princípio da publicidade, Objeto da licitação","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Princípio da publicidade, Objeto da licitação, Ilegalidade","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Princípio da publicidade, Objeto da licitação, Ilegalidade, Edital de licitação","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Princípio da publicidade, Objeto da licitação, Ilegalidade, Edital de licitação, Legitimidade","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Princípio da publicidade, Objeto da licitação, Ilegalidade, Edital de licitação, Legitimidade, Princípio da vinculação ao instrumento convocatório","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Princípio da publicidade, Objeto da licitação, Ilegalidade, Edital de licitação, Legitimidade, Princípio da vinculação ao instrumento convocatório","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Princípio da publicidade, Objeto da licitação, Ilegalidade, Edital de licitação, Legitimidade, Princípio da vinculação ao instrumento convocatório","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Princípio da publicidade, Objeto da licitação, Ilegalidade, Edital de licitação, Legitimidade, Princípio da vinculação ao instrumento convocatório"
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos,"renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Pesquisa de preço","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Pesquisa de preço, Serviços não contínuos","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Pesquisa de preço, Serviços não contínuos, Prorrogação de contrato","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Pesquisa de preço, Serviços não contínuos, Prorrogação de contrato, Contrato administrativo","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Pesquisa de preço, Serviços não contínuos, Prorrogação de contrato, Contrato administrativo, Estimativa de preço","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Pesquisa de preço, Serviços não contínuos, Prorrogação de contrato, Contrato administrativo, Estimativa de preço, Licitação","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Pesquisa de preço, Serviços não contínuos, Prorrogação de contrato, Contrato administrativo, Estimativa de preço, Licitação","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Pesquisa de preço, Serviços não contínuos, Prorrogação de contrato, Contrato administrativo, Estimativa de preço, Licitação","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Pesquisa de preço, Serviços não contínuos, Prorrogação de contrato, Contrato administrativo, Estimativa de preço, Licitação"
99,contratações de software cartas de exclusividade,expression from LLM question,contratações de software cartas de exclusividade - Fornecedor exclusivo,"contratações de software cartas de exclusividade - Fornecedor exclusivo, Software proprietário","contratações de software cartas de exclusividade - Fornecedor exclusivo, Software proprietário, Bens e serviços de informática","contratações de software cartas de exclusividade - Fornecedor exclusivo, Software proprietário, Bens e serviços de informática, Contratação","contratações de software cartas de exclusividade - Fornecedor exclusivo, Software proprietário, Bens e serviços de informática, Contratação, Inexigibilidade de licitação","contratações de software cartas de exclusividade - Fornecedor exclusivo, Software proprietário, Bens e serviços de informática, Contratação, Inexigibilidade de licitação, Contratações públicas","contratações de software cartas de exclusividade - Fornecedor exclusivo, Software proprietário, Bens e serviços de informática, Contratação, Inexigibilidade de licitação, Contratações públicas, Engenharia de software","contratações de software cartas de exclusividade - Fornecedor exclusivo, Software proprietário, Bens e serviços de informática, Contratação, Inexigibilidade de licitação, Contratações públicas, Engenharia de software, Desenvolvimento de sistemas","contratações de software cartas de exclusividade - Fornecedor exclusivo, Software proprietário, Bens e serviços de informática, Contratação, Inexigibilidade de licitação, Contratações públicas, Engenharia de software, Desenvolvimento de sistemas","contratações de software cartas de exclusividade - Fornecedor exclusivo, Software proprietário, Bens e serviços de informática, Contratação, Inexigibilidade de licitação, Contratações públicas, Engenharia de software, Desenvolvimento de sistemas"
100,assistência médica a servidores,expression from LLM question,assistência médica a servidores - Assistência à saúde,"assistência médica a servidores - Assistência à saúde, Assistência hospitalar","assistência médica a servidores - Assistência à saúde, Assistência hospitalar, Profissional da área de saúde","assistência médica a servidores - Assistência à saúde, Assistência hospitalar, Profissional da área de saúde, Saúde do trabalhador","assistência médica a servidores - Assistência à saúde, Assistência hospitalar, Profissional da área de saúde, Saúde do trabalhador, Auxílio-saúde","assistência médica a servidores - Assistência à saúde, Assistência hospitalar, Profissional da área de saúde, Saúde do trabalhador, Auxílio-saúde, Médico","assistência médica a servidores - Assistência à saúde, Assistência hospitalar, Profissional da área de saúde, Saúde do trabalhador, Auxílio-saúde, Médico, Assistência farmacêutica","assistência médica a servidores - Assistência à saúde, Assistência hospitalar, Profissional da área de saúde, Saúde do trabalhador, Auxílio-saúde, Médico, Assistência farmacêutica, Medicina","assistência médica a servidores - Assistência à saúde, Assistência hospitalar, Profissional da área de saúde, Saúde do trabalhador, Auxílio-saúde, Médico, Assistência farmacêutica, Medicina, Junta médica","assistência médica a servidores - Assistência à saúde, Assistência hospitalar, Profissional da área de saúde, Saúde do trabalhador, Auxílio-saúde, Médico, Assistência farmacêutica, Medicina, Junta médica"
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso,"Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Permissão de uso","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Permissão de uso, Cessão de uso","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Permissão de uso, Cessão de uso, Concessão sobre domínio público","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Permissão de uso, Cessão de uso, Concessão sobre domínio público, Autorização de uso","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Permissão de uso, Cessão de uso, Concessão sobre domínio público, Autorização de uso, Concessão administrativa","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Permissão de uso, Cessão de uso, Concessão sobre domínio público, Autorização de uso, Concessão administrativa","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Permissão de uso, Cessão de uso, Concessão sobre domínio público, Autorização de uso, Concessão administrativa","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Permissão de uso, Cessão de uso, Concessão sobre domínio público, Autorização de uso, Concessão administrativa"
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável,"A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa, Princípio da ampla defesa","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa, Princípio da ampla defesa, Contrarrazões","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa, Princípio da ampla defesa, Contrarrazões, Nulidade de citação","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa, Princípio da ampla defesa, Contrarrazões, Nulidade de citação, Falecimento de ministro","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa, Princípio da ampla defesa, Contrarrazões, Nulidade de citação, Falecimento de ministro","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa, Princípio da ampla defesa, Contrarrazões, Nulidade de citação, Falecimento de ministro"
103,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Limite mínimo,"A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Limite mínimo, Concessão de garantia","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Limite mínimo, Concessão de garantia, Seguro garantia","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Limite mínimo, Concessão de garantia, Seguro garantia, Garantia da proposta","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Limite mínimo, Concessão de garantia, Seguro garantia, Garantia da proposta, Saldo devedor","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Limite mínimo, Concessão de garantia, Seguro garantia, Garantia da proposta, Saldo devedor, Caução","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Limite mínimo, Concessão de garantia, Seguro garantia, Garantia da proposta, Saldo devedor, Caução, Capital circulante líquido","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Limite mínimo, Concessão de garantia, Seguro garantia, Garantia da proposta, Saldo devedor, Caução, Capital circulante líquido","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Limite mínimo, Concessão de garantia, Seguro garantia, Garantia da proposta, Saldo devedor, Caução, Capital circulante líquido","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Limite mínimo, Concessão de garantia, Seguro garantia, Garantia da proposta, Saldo devedor, Caução, Capital circulante líquido"
104,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta,"A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia contratual","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia contratual, Concessão de garantia","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia contratual, Concessão de garantia, Garantia fidejussória","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia contratual, Concessão de garantia, Garantia fidejussória, Contribuição","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia contratual, Concessão de garantia, Garantia fidejussória, Contribuição, Capital circulante líquido","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia contratual, Concessão de garantia, Garantia fidejussória, Contribuição, Capital circulante líquido, Renda mínima","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia contratual, Concessão de garantia, Garantia fidejussória, Contribuição, Capital circulante líquido, Renda mínima, Garantia de empréstimo","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia contratual, Concessão de garantia, Garantia fidejussória, Contribuição, Capital circulante líquido, Renda mínima, Garantia de empréstimo","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia contratual, Concessão de garantia, Garantia fidejussória, Contribuição, Capital circulante líquido, Renda mínima, Garantia de empréstimo"
105,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,LLM,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Despesa,"Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Despesa, Gestão contratual","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Despesa, Gestão contratual, Concessão de garantia","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Despesa, Gestão contratual, Concessão de garantia, Inadimplência","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Despesa, Gestão contratual, Concessão de garantia, Inadimplência, Contrapartida","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Despesa, Gestão contratual, Concessão de garantia, Inadimplência, Contrapartida, Reconhecimento de dívida","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Despesa, Gestão contratual, Concessão de garantia, Inadimplência, Contrapartida, Reconhecimento de dívida, Seguro garantia","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Despesa, Gestão contratual, Concessão de garantia, Inadimplência, Contrapartida, Reconhecimento de dívida, Seguro garantia, Pagamento indevido","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Despesa, Gestão contratual, Concessão de garantia, Inadimplência, Contrapartida, Reconhecimento de dívida, Seguro garantia, Pagamento indevido, Seguro","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Despesa, Gestão contratual, Concessão de garantia, Inadimplência, Contrapartida, Reconhecimento de dívida, Seguro garantia, Pagamento indevido, Seguro, Insolvência"
106,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos?,LLM,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Concessão de uso,"O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Concessão de uso, Concessão de direito real de uso","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Concessão de uso, Concessão de direito real de uso, Aeroporto","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Concessão de uso, Concessão de direito real de uso, Aeroporto, Pátio","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Concessão de uso, Concessão de direito real de uso, Aeroporto, Pátio, Licitação","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Concessão de uso, Concessão de direito real de uso, Aeroporto, Pátio, Licitação, Plano de Exploração Aeroportuária","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Concessão de uso, Concessão de direito real de uso, Aeroporto, Pátio, Licitação, Plano de Exploração Aeroportuária, Terminal de transporte","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Concessão de uso, Concessão de direito real de uso, Aeroporto, Pátio, Licitação, Plano de Exploração Aeroportuária, Terminal de transporte, Direito aéreo","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Concessão de uso, Concessão de direito real de uso, Aeroporto, Pátio, Licitação, Plano de Exploração Aeroportuária, Terminal de transporte, Direito aéreo, Contrato administrativo","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Concessão de uso, Concessão de direito real de uso, Aeroporto, Pátio, Licitação, Plano de Exploração Aeroportuária, Terminal de transporte, Direito aéreo, Contrato administrativo"
107,Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios?,LLM,Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios? - Central de abastecimento,"Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios? - Central de abastecimento, Serviço de alimentação","Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios? - Central de abastecimento, Serviço de alimentação, Comercialização","Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios? - Central de abastecimento, Serviço de alimentação, Comercialização, Segurança alimentar","Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios? - Central de abastecimento, Serviço de alimentação, Comercialização, Segurança alimentar, Mercadoria","Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios? - Central de abastecimento, Serviço de alimentação, Comercialização, Segurança alimentar, Mercadoria, Direito de vizinhança","Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios? - Central de abastecimento, Serviço de alimentação, Comercialização, Segurança alimentar, Mercadoria, Direito de vizinhança, Marco regulatório","Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios? - Central de abastecimento, Serviço de alimentação, Comercialização, Segurança alimentar, Mercadoria, Direito de vizinhança, Marco regulatório, Estoque público","Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios? - Central de abastecimento, Serviço de alimentação, Comercialização, Segurança alimentar, Mercadoria, Direito de vizinhança, Marco regulatório, Estoque público","Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios? - Central de abastecimento, Serviço de alimentação, Comercialização, Segurança alimentar, Mercadoria, Direito de vizinhança, Marco regulatório, Estoque público"
108,É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação?,LLM,É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação? - Habilitação de licitante,"É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação? - Habilitação de licitante, Licitação","É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação? - Habilitação de licitante, Licitação, Objeto da licitação","É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação? - Habilitação de licitante, Licitação, Objeto da licitação, Proposta","É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação? - Habilitação de licitante, Licitação, Objeto da licitação, Proposta, Regularidade fiscal","É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação? - Habilitação de licitante, Licitação, Objeto da licitação, Proposta, Regularidade fiscal, Qualificação econômico-financeira","É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação? - Habilitação de licitante, Licitação, Objeto da licitação, Proposta, Regularidade fiscal, Qualificação econômico-financeira, Contratações públicas","É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação? - Habilitação de licitante, Licitação, Objeto da licitação, Proposta, Regularidade fiscal, Qualificação econômico-financeira, Contratações públicas, Licitante vencedor","É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação? - Habilitação de licitante, Licitação, Objeto da licitação, Proposta, Regularidade fiscal, Qualificação econômico-financeira, Contratações públicas, Licitante vencedor, Requerer","É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação? - Habilitação de licitante, Licitação, Objeto da licitação, Proposta, Regularidade fiscal, Qualificação econômico-financeira, Contratações públicas, Licitante vencedor, Requerer"
109,"É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços?",LLM,"É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços? - Alteração por acordo","É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços? - Alteração por acordo, Alteração contratual","É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços? - Alteração por acordo, Alteração contratual, Aditivo","É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços? - Alteração por acordo, Alteração contratual, Aditivo, Prorrogação","É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços? - Alteração por acordo, Alteração contratual, Aditivo, Prorrogação, Formalização do contrato","É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços? - Alteração por acordo, Alteração contratual, Aditivo, Prorrogação, Formalização do contrato, Lei de Licitações e Contratos","É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços? - Alteração por acordo, Alteração contratual, Aditivo, Prorrogação, Formalização do contrato, Lei de Licitações e Contratos, Contrato verbal","É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços? - Alteração por acordo, Alteração contratual, Aditivo, Prorrogação, Formalização do contrato, Lei de Licitações e Contratos, Contrato verbal, Execução de obras e serviços","É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços? - Alteração por acordo, Alteração contratual, Aditivo, Prorrogação, Formalização do contrato, Lei de Licitações e Contratos, Contrato verbal, Execução de obras e serviços, Obras, serviços ou compras de grande vulto","É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços? - Alteração por acordo, Alteração contratual, Aditivo, Prorrogação, Formalização do contrato, Lei de Licitações e Contratos, Contrato verbal, Execução de obras e serviços, Obras, serviços ou compras de grande vulto, Reenquadramento"
