ID,TEXT,SOURCE,1,2,3,4,5,6,7,8,9,10
90,habilitação técnico-operacional obras e serviços de engenharia,expression from LLM question,habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional,"habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Consultoria de engenharia","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Consultoria de engenharia, Capacitação tecnológica","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Consultoria de engenharia, Capacitação tecnológica, Execução de obras e serviços","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Consultoria de engenharia, Capacitação tecnológica, Execução de obras e serviços, Serviços comuns de engenharia","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Consultoria de engenharia, Capacitação tecnológica, Execução de obras e serviços, Serviços comuns de engenharia, Obras, serviços ou compras de grande vulto","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Consultoria de engenharia, Capacitação tecnológica, Execução de obras e serviços, Serviços comuns de engenharia, Obras, serviços ou compras de grande vulto, Contratação integrada","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Consultoria de engenharia, Capacitação tecnológica, Execução de obras e serviços, Serviços comuns de engenharia, Obras, serviços ou compras de grande vulto, Contratação integrada, Aceitação provisória","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Consultoria de engenharia, Capacitação tecnológica, Execução de obras e serviços, Serviços comuns de engenharia, Obras, serviços ou compras de grande vulto, Contratação integrada, Aceitação provisória"
91,controle adesão,expression from LLM question,controle adesão - Convalidação,"controle adesão - Convalidação, Controle concomitante","controle adesão - Convalidação, Controle concomitante, Controle concreto","controle adesão - Convalidação, Controle concomitante, Controle concreto, Controle abstrato preventivo","controle adesão - Convalidação, Controle concomitante, Controle concreto, Controle abstrato preventivo, Rol taxativo","controle adesão - Convalidação, Controle concomitante, Controle concreto, Controle abstrato preventivo, Rol taxativo, Assegurar","controle adesão - Convalidação, Controle concomitante, Controle concreto, Controle abstrato preventivo, Rol taxativo, Assegurar, Conformidade","controle adesão - Convalidação, Controle concomitante, Controle concreto, Controle abstrato preventivo, Rol taxativo, Assegurar, Conformidade, Aprestamento","controle adesão - Convalidação, Controle concomitante, Controle concreto, Controle abstrato preventivo, Rol taxativo, Assegurar, Conformidade, Aprestamento, Adesão à ata de registro de preços","controle adesão - Convalidação, Controle concomitante, Controle concreto, Controle abstrato preventivo, Rol taxativo, Assegurar, Conformidade, Aprestamento, Adesão à ata de registro de preços"
92,alvará de funcionamento habilitação jurídica,expression from LLM question,alvará de funcionamento habilitação jurídica - Licença de Operação,"alvará de funcionamento habilitação jurídica - Licença de Operação, Legalização de empresa","alvará de funcionamento habilitação jurídica - Licença de Operação, Legalização de empresa, Licença ambiental","alvará de funcionamento habilitação jurídica - Licença de Operação, Legalização de empresa, Licença ambiental, Licença sanitária","alvará de funcionamento habilitação jurídica - Licença de Operação, Legalização de empresa, Licença ambiental, Licença sanitária, Habilitação de licitante","alvará de funcionamento habilitação jurídica - Licença de Operação, Legalização de empresa, Licença ambiental, Licença sanitária, Habilitação de licitante, AFE","alvará de funcionamento habilitação jurídica - Licença de Operação, Legalização de empresa, Licença ambiental, Licença sanitária, Habilitação de licitante, AFE, Licença de Instalação","alvará de funcionamento habilitação jurídica - Licença de Operação, Legalização de empresa, Licença ambiental, Licença sanitária, Habilitação de licitante, AFE, Licença de Instalação","alvará de funcionamento habilitação jurídica - Licença de Operação, Legalização de empresa, Licença ambiental, Licença sanitária, Habilitação de licitante, AFE, Licença de Instalação","alvará de funcionamento habilitação jurídica - Licença de Operação, Legalização de empresa, Licença ambiental, Licença sanitária, Habilitação de licitante, AFE, Licença de Instalação"
93,acumulação de cargo secretário municipal professor,expression from LLM question,acumulação de cargo secretário municipal professor - Acumulação de cargo público,"acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Professor adjunto","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Professor adjunto, Acumulação de emprego público","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Professor adjunto, Acumulação de emprego público, Acumulação remunerada","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Professor adjunto, Acumulação de emprego público, Acumulação remunerada, Acumulação de pensões","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Professor adjunto, Acumulação de emprego público, Acumulação remunerada, Acumulação de pensões, Declaração de não acumulação de cargo público","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Professor adjunto, Acumulação de emprego público, Acumulação remunerada, Acumulação de pensões, Declaração de não acumulação de cargo público, Acumulação ilícita","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Professor adjunto, Acumulação de emprego público, Acumulação remunerada, Acumulação de pensões, Declaração de não acumulação de cargo público, Acumulação ilícita, Função pública","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Acumulação de função pública, Professor adjunto, Acumulação de emprego público, Acumulação remunerada, Acumulação de pensões, Declaração de não acumulação de cargo público, Acumulação ilícita, Função pública"
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,prescrição da pretensão punitiva julgamento das contas - Julgamento de contas,"prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Afastamento preventivo","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Afastamento preventivo, Pretensão executória","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Afastamento preventivo, Pretensão executória, Cassação de aposentadoria","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Afastamento preventivo, Pretensão executória, Cassação de aposentadoria, Princípio da non reformatio in pejus","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Afastamento preventivo, Pretensão executória, Cassação de aposentadoria, Princípio da non reformatio in pejus, Contas de gestão","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Afastamento preventivo, Pretensão executória, Cassação de aposentadoria, Princípio da non reformatio in pejus, Contas de gestão, Recurso de revisão","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Afastamento preventivo, Pretensão executória, Cassação de aposentadoria, Princípio da non reformatio in pejus, Contas de gestão, Recurso de revisão, Preclusão","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Afastamento preventivo, Pretensão executória, Cassação de aposentadoria, Princípio da non reformatio in pejus, Contas de gestão, Recurso de revisão, Preclusão","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Afastamento preventivo, Pretensão executória, Cassação de aposentadoria, Princípio da non reformatio in pejus, Contas de gestão, Recurso de revisão, Preclusão"
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,Banco de Preços em Saúde referência medicamentos - Relação nacional de medicamentos essenciais,"Banco de Preços em Saúde referência medicamentos - Relação nacional de medicamentos essenciais, Relação municipal de medicamentos","Banco de Preços em Saúde referência medicamentos - Relação nacional de medicamentos essenciais, Relação municipal de medicamentos, Medicamento de referência","Banco de Preços em Saúde referência medicamentos - Relação nacional de medicamentos essenciais, Relação municipal de medicamentos, Medicamento de referência, Medicamento","Banco de Preços em Saúde referência medicamentos - Relação nacional de medicamentos essenciais, Relação municipal de medicamentos, Medicamento de referência, Medicamento, Medicamento genérico","Banco de Preços em Saúde referência medicamentos - Relação nacional de medicamentos essenciais, Relação municipal de medicamentos, Medicamento de referência, Medicamento, Medicamento genérico, Fundo Municipal de Saúde","Banco de Preços em Saúde referência medicamentos - Relação nacional de medicamentos essenciais, Relação municipal de medicamentos, Medicamento de referência, Medicamento, Medicamento genérico, Fundo Municipal de Saúde, Painel de preços","Banco de Preços em Saúde referência medicamentos - Relação nacional de medicamentos essenciais, Relação municipal de medicamentos, Medicamento de referência, Medicamento, Medicamento genérico, Fundo Municipal de Saúde, Painel de preços, Bloco de financiamento","Banco de Preços em Saúde referência medicamentos - Relação nacional de medicamentos essenciais, Relação municipal de medicamentos, Medicamento de referência, Medicamento, Medicamento genérico, Fundo Municipal de Saúde, Painel de preços, Bloco de financiamento, Prontuário médico","Banco de Preços em Saúde referência medicamentos - Relação nacional de medicamentos essenciais, Relação municipal de medicamentos, Medicamento de referência, Medicamento, Medicamento genérico, Fundo Municipal de Saúde, Painel de preços, Bloco de financiamento, Prontuário médico, URP"
96,alteração contratual serviços já previstos no edital ,expression from LLM question,alteração contratual serviços já previstos no edital  - Jogo de planilhas,"alteração contratual serviços já previstos no edital  - Jogo de planilhas, Reajuste de preços","alteração contratual serviços já previstos no edital  - Jogo de planilhas, Reajuste de preços, Remanescente de contrato","alteração contratual serviços já previstos no edital  - Jogo de planilhas, Reajuste de preços, Remanescente de contrato, Alteração por acordo","alteração contratual serviços já previstos no edital  - Jogo de planilhas, Reajuste de preços, Remanescente de contrato, Alteração por acordo, Contrato de programa","alteração contratual serviços já previstos no edital  - Jogo de planilhas, Reajuste de preços, Remanescente de contrato, Alteração por acordo, Contrato de programa, Contrato de trabalho por prazo determinado","alteração contratual serviços já previstos no edital  - Jogo de planilhas, Reajuste de preços, Remanescente de contrato, Alteração por acordo, Contrato de programa, Contrato de trabalho por prazo determinado, Ajuste","alteração contratual serviços já previstos no edital  - Jogo de planilhas, Reajuste de preços, Remanescente de contrato, Alteração por acordo, Contrato de programa, Contrato de trabalho por prazo determinado, Ajuste, Revisão contratual","alteração contratual serviços já previstos no edital  - Jogo de planilhas, Reajuste de preços, Remanescente de contrato, Alteração por acordo, Contrato de programa, Contrato de trabalho por prazo determinado, Ajuste, Revisão contratual, Prorrogação de contrato","alteração contratual serviços já previstos no edital  - Jogo de planilhas, Reajuste de preços, Remanescente de contrato, Alteração por acordo, Contrato de programa, Contrato de trabalho por prazo determinado, Ajuste, Revisão contratual, Prorrogação de contrato"
97,licitação princípio da legalidade estrita afastado,expression from LLM question,licitação princípio da legalidade estrita afastado - Estrito cumprimento do dever legal,"licitação princípio da legalidade estrita afastado - Estrito cumprimento do dever legal, Legitimidade","licitação princípio da legalidade estrita afastado - Estrito cumprimento do dever legal, Legitimidade, Princípio da competição","licitação princípio da legalidade estrita afastado - Estrito cumprimento do dever legal, Legitimidade, Princípio da competição, Objeto da licitação","licitação princípio da legalidade estrita afastado - Estrito cumprimento do dever legal, Legitimidade, Princípio da competição, Objeto da licitação, Excludente de ilicitude","licitação princípio da legalidade estrita afastado - Estrito cumprimento do dever legal, Legitimidade, Princípio da competição, Objeto da licitação, Excludente de ilicitude, Princípio da vinculação ao instrumento convocatório","licitação princípio da legalidade estrita afastado - Estrito cumprimento do dever legal, Legitimidade, Princípio da competição, Objeto da licitação, Excludente de ilicitude, Princípio da vinculação ao instrumento convocatório, Princípio da finalidade","licitação princípio da legalidade estrita afastado - Estrito cumprimento do dever legal, Legitimidade, Princípio da competição, Objeto da licitação, Excludente de ilicitude, Princípio da vinculação ao instrumento convocatório, Princípio da finalidade, Princípio da publicidade","licitação princípio da legalidade estrita afastado - Estrito cumprimento do dever legal, Legitimidade, Princípio da competição, Objeto da licitação, Excludente de ilicitude, Princípio da vinculação ao instrumento convocatório, Princípio da finalidade, Princípio da publicidade, Princípio da celeridade processual","licitação princípio da legalidade estrita afastado - Estrito cumprimento do dever legal, Legitimidade, Princípio da competição, Objeto da licitação, Excludente de ilicitude, Princípio da vinculação ao instrumento convocatório, Princípio da finalidade, Princípio da publicidade, Princípio da celeridade processual"
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços - Prorrogação de contrato,"renovação de contrato serviços de natureza continuada pesquisa de preços - Prorrogação de contrato, Remanescente de contrato","renovação de contrato serviços de natureza continuada pesquisa de preços - Prorrogação de contrato, Remanescente de contrato, Pesquisa de preço","renovação de contrato serviços de natureza continuada pesquisa de preços - Prorrogação de contrato, Remanescente de contrato, Pesquisa de preço, Serviços não contínuos","renovação de contrato serviços de natureza continuada pesquisa de preços - Prorrogação de contrato, Remanescente de contrato, Pesquisa de preço, Serviços não contínuos, Estimativa de preço","renovação de contrato serviços de natureza continuada pesquisa de preços - Prorrogação de contrato, Remanescente de contrato, Pesquisa de preço, Serviços não contínuos, Estimativa de preço, Serviços contínuos","renovação de contrato serviços de natureza continuada pesquisa de preços - Prorrogação de contrato, Remanescente de contrato, Pesquisa de preço, Serviços não contínuos, Estimativa de preço, Serviços contínuos, Repactuação","renovação de contrato serviços de natureza continuada pesquisa de preços - Prorrogação de contrato, Remanescente de contrato, Pesquisa de preço, Serviços não contínuos, Estimativa de preço, Serviços contínuos, Repactuação, Licitação","renovação de contrato serviços de natureza continuada pesquisa de preços - Prorrogação de contrato, Remanescente de contrato, Pesquisa de preço, Serviços não contínuos, Estimativa de preço, Serviços contínuos, Repactuação, Licitação","renovação de contrato serviços de natureza continuada pesquisa de preços - Prorrogação de contrato, Remanescente de contrato, Pesquisa de preço, Serviços não contínuos, Estimativa de preço, Serviços contínuos, Repactuação, Licitação"
99,contratações de software cartas de exclusividade,expression from LLM question,contratações de software cartas de exclusividade - Fornecedor exclusivo,"contratações de software cartas de exclusividade - Fornecedor exclusivo, Competência exclusiva","contratações de software cartas de exclusividade - Fornecedor exclusivo, Competência exclusiva, Software proprietário","contratações de software cartas de exclusividade - Fornecedor exclusivo, Competência exclusiva, Software proprietário, Licença para tratar de interesses particulares","contratações de software cartas de exclusividade - Fornecedor exclusivo, Competência exclusiva, Software proprietário, Licença para tratar de interesses particulares, Notória especialização","contratações de software cartas de exclusividade - Fornecedor exclusivo, Competência exclusiva, Software proprietário, Licença para tratar de interesses particulares, Notória especialização, Regime de dedicação exclusiva","contratações de software cartas de exclusividade - Fornecedor exclusivo, Competência exclusiva, Software proprietário, Licença para tratar de interesses particulares, Notória especialização, Regime de dedicação exclusiva, Credenciamento","contratações de software cartas de exclusividade - Fornecedor exclusivo, Competência exclusiva, Software proprietário, Licença para tratar de interesses particulares, Notória especialização, Regime de dedicação exclusiva, Credenciamento, Plano de contratações","contratações de software cartas de exclusividade - Fornecedor exclusivo, Competência exclusiva, Software proprietário, Licença para tratar de interesses particulares, Notória especialização, Regime de dedicação exclusiva, Credenciamento, Plano de contratações, Vínculo empregatício","contratações de software cartas de exclusividade - Fornecedor exclusivo, Competência exclusiva, Software proprietário, Licença para tratar de interesses particulares, Notória especialização, Regime de dedicação exclusiva, Credenciamento, Plano de contratações, Vínculo empregatício"
100,assistência médica a servidores,expression from LLM question,assistência médica a servidores - Auxílio-saúde,"assistência médica a servidores - Auxílio-saúde, Assistência à saúde","assistência médica a servidores - Auxílio-saúde, Assistência à saúde, Junta médica","assistência médica a servidores - Auxílio-saúde, Assistência à saúde, Junta médica, Perícia médica","assistência médica a servidores - Auxílio-saúde, Assistência à saúde, Junta médica, Perícia médica, Licença para tratamento de saúde","assistência médica a servidores - Auxílio-saúde, Assistência à saúde, Junta médica, Perícia médica, Licença para tratamento de saúde, Benefício assistencial","assistência médica a servidores - Auxílio-saúde, Assistência à saúde, Junta médica, Perícia médica, Licença para tratamento de saúde, Benefício assistencial, Assistência pré-escolar","assistência médica a servidores - Auxílio-saúde, Assistência à saúde, Junta médica, Perícia médica, Licença para tratamento de saúde, Benefício assistencial, Assistência pré-escolar, Auxílio-doença","assistência médica a servidores - Auxílio-saúde, Assistência à saúde, Junta médica, Perícia médica, Licença para tratamento de saúde, Benefício assistencial, Assistência pré-escolar, Auxílio-doença, Licença por motivo de doença em pessoa da família","assistência médica a servidores - Auxílio-saúde, Assistência à saúde, Junta médica, Perícia médica, Licença para tratamento de saúde, Benefício assistencial, Assistência pré-escolar, Auxílio-doença, Licença por motivo de doença em pessoa da família"
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão administrativa,"Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão administrativa, Concessão de direito real de uso","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão administrativa, Concessão de direito real de uso, Concessão patrocinada","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão administrativa, Concessão de direito real de uso, Concessão patrocinada, Concessão de serviço público","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão administrativa, Concessão de direito real de uso, Concessão patrocinada, Concessão de serviço público, Cessão de uso","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão administrativa, Concessão de direito real de uso, Concessão patrocinada, Concessão de serviço público, Cessão de uso, Arrendamento","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão administrativa, Concessão de direito real de uso, Concessão patrocinada, Concessão de serviço público, Cessão de uso, Arrendamento, Concessão sobre domínio público","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão administrativa, Concessão de direito real de uso, Concessão patrocinada, Concessão de serviço público, Cessão de uso, Arrendamento, Concessão sobre domínio público, Concessão de obra pública","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão administrativa, Concessão de direito real de uso, Concessão patrocinada, Concessão de serviço público, Cessão de uso, Arrendamento, Concessão sobre domínio público, Concessão de obra pública","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão administrativa, Concessão de direito real de uso, Concessão patrocinada, Concessão de serviço público, Cessão de uso, Arrendamento, Concessão sobre domínio público, Concessão de obra pública"
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável,"A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Exceção de pré-executividade","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Exceção de pré-executividade, Contrarrazões","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Exceção de pré-executividade, Contrarrazões, Dano ao erário","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Exceção de pré-executividade, Contrarrazões, Dano ao erário, Contestação","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Exceção de pré-executividade, Contrarrazões, Dano ao erário, Contestação, Condenação posterior","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Exceção de pré-executividade, Contrarrazões, Dano ao erário, Contestação, Condenação posterior, Habilitação tardia","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Exceção de pré-executividade, Contrarrazões, Dano ao erário, Contestação, Condenação posterior, Habilitação tardia, Licença nojo","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Exceção de pré-executividade, Contrarrazões, Dano ao erário, Contestação, Condenação posterior, Habilitação tardia, Licença nojo, Alegação de defesa","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Exceção de pré-executividade, Contrarrazões, Dano ao erário, Contestação, Condenação posterior, Habilitação tardia, Licença nojo, Alegação de defesa"
103,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta,"A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia adicional","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia adicional, Piso de Atenção Básica","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia adicional, Piso de Atenção Básica, Princípio da prudência","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia adicional, Piso de Atenção Básica, Princípio da prudência, Fiança","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia adicional, Piso de Atenção Básica, Princípio da prudência, Fiança, Concessão de garantia","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia adicional, Piso de Atenção Básica, Princípio da prudência, Fiança, Concessão de garantia, Consignação em pagamento","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia adicional, Piso de Atenção Básica, Princípio da prudência, Fiança, Concessão de garantia, Consignação em pagamento, Salário-mínimo de referência","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia adicional, Piso de Atenção Básica, Princípio da prudência, Fiança, Concessão de garantia, Consignação em pagamento, Salário-mínimo de referência, Contrapartida","A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Garantia adicional, Piso de Atenção Básica, Princípio da prudência, Fiança, Concessão de garantia, Consignação em pagamento, Salário-mínimo de referência, Contrapartida"
104,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta,"A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Princípio da prudência","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Princípio da prudência, Fundo de Participação dos Municípios","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Princípio da prudência, Fundo de Participação dos Municípios, Garantia contratual","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Princípio da prudência, Fundo de Participação dos Municípios, Garantia contratual, Piso de Atenção Básica","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Princípio da prudência, Fundo de Participação dos Municípios, Garantia contratual, Piso de Atenção Básica, Contribuição","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Princípio da prudência, Fundo de Participação dos Municípios, Garantia contratual, Piso de Atenção Básica, Contribuição, Proof of stake","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Princípio da prudência, Fundo de Participação dos Municípios, Garantia contratual, Piso de Atenção Básica, Contribuição, Proof of stake, Empresa coligada","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Princípio da prudência, Fundo de Participação dos Municípios, Garantia contratual, Piso de Atenção Básica, Contribuição, Proof of stake, Empresa coligada, Salário-mínimo de referência","A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo? - Garantia da proposta, Princípio da prudência, Fundo de Participação dos Municípios, Garantia contratual, Piso de Atenção Básica, Contribuição, Proof of stake, Empresa coligada, Salário-mínimo de referência, Garantia fidejussória"
105,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,LLM,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Indício de irregularidade grave,"Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Indício de irregularidade grave, Passivo compensado","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Indício de irregularidade grave, Passivo compensado, Reconhecimento de dívida","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Indício de irregularidade grave, Passivo compensado, Reconhecimento de dívida, Caso fortuito","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Indício de irregularidade grave, Passivo compensado, Reconhecimento de dívida, Caso fortuito, Excludente de responsabilidade","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Indício de irregularidade grave, Passivo compensado, Reconhecimento de dívida, Caso fortuito, Excludente de responsabilidade, Responsabilidade fiscal","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Indício de irregularidade grave, Passivo compensado, Reconhecimento de dívida, Caso fortuito, Excludente de responsabilidade, Responsabilidade fiscal, Passivo permanente","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Indício de irregularidade grave, Passivo compensado, Reconhecimento de dívida, Caso fortuito, Excludente de responsabilidade, Responsabilidade fiscal, Passivo permanente, Efeito do achado","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Indício de irregularidade grave, Passivo compensado, Reconhecimento de dívida, Caso fortuito, Excludente de responsabilidade, Responsabilidade fiscal, Passivo permanente, Efeito do achado, Juros compensatórios","Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual? - Indício de irregularidade grave, Passivo compensado, Reconhecimento de dívida, Caso fortuito, Excludente de responsabilidade, Responsabilidade fiscal, Passivo permanente, Efeito do achado, Juros compensatórios, Verba indenizatória"
106,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos?,LLM,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Plano de Exploração Aeroportuária,"O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Plano de Exploração Aeroportuária, Concessão de direito real de uso","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Plano de Exploração Aeroportuária, Concessão de direito real de uso, Aproveitamento de licitação","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Plano de Exploração Aeroportuária, Concessão de direito real de uso, Aproveitamento de licitação, Pré-qualificação","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Plano de Exploração Aeroportuária, Concessão de direito real de uso, Aproveitamento de licitação, Pré-qualificação, Promoção comercial","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Plano de Exploração Aeroportuária, Concessão de direito real de uso, Aproveitamento de licitação, Pré-qualificação, Promoção comercial, Lei do Pregão Eletrônico","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Plano de Exploração Aeroportuária, Concessão de direito real de uso, Aproveitamento de licitação, Pré-qualificação, Promoção comercial, Lei do Pregão Eletrônico, Concessão de uso","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Plano de Exploração Aeroportuária, Concessão de direito real de uso, Aproveitamento de licitação, Pré-qualificação, Promoção comercial, Lei do Pregão Eletrônico, Concessão de uso, Adesão à ata de registro de preços","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Plano de Exploração Aeroportuária, Concessão de direito real de uso, Aproveitamento de licitação, Pré-qualificação, Promoção comercial, Lei do Pregão Eletrônico, Concessão de uso, Adesão à ata de registro de preços, Credenciamento","O pregão é adequado para concessões de uso de áreas comerciais em aeroportos? - Plano de Exploração Aeroportuária, Concessão de direito real de uso, Aproveitamento de licitação, Pré-qualificação, Promoção comercial, Lei do Pregão Eletrônico, Concessão de uso, Adesão à ata de registro de preços, Credenciamento, Aeroporto"
