ID,TEXT,SOURCE,1,2,3,4,5,6,7,8,9,10
83,irregulares despesas desnecessárias e anteriores à celebração do contrato,expression from LLM question,irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa,"irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Pagamento indevido","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Pagamento indevido, Superfaturamento","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Pagamento indevido, Superfaturamento, Intempestividade","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Pagamento indevido, Superfaturamento, Intempestividade, Despesas de exercícios anteriores","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Pagamento indevido, Superfaturamento, Intempestividade, Despesas de exercícios anteriores, Pagamento antecipado","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Pagamento indevido, Superfaturamento, Intempestividade, Despesas de exercícios anteriores, Pagamento antecipado, Objeto do contrato","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Pagamento indevido, Superfaturamento, Intempestividade, Despesas de exercícios anteriores, Pagamento antecipado, Objeto do contrato, Custo não renovável","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Pagamento indevido, Superfaturamento, Intempestividade, Despesas de exercícios anteriores, Pagamento antecipado, Objeto do contrato, Custo não renovável, Exercício financeiro anterior","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Pagamento indevido, Superfaturamento, Intempestividade, Despesas de exercícios anteriores, Pagamento antecipado, Objeto do contrato, Custo não renovável, Exercício financeiro anterior, Obra atrasada"
84,vínculo trabalhista ou societário pré-existente competitividade das licitantes,expression from LLM question,vínculo trabalhista ou societário pré-existente competitividade das licitantes - Direito societário,"vínculo trabalhista ou societário pré-existente competitividade das licitantes - Direito societário, Vínculo empregatício","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Direito societário, Vínculo empregatício, Relação de trabalho","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Direito societário, Vínculo empregatício, Relação de trabalho, Regularidade trabalhista","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Direito societário, Vínculo empregatício, Relação de trabalho, Regularidade trabalhista, Contrato de trabalho","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Direito societário, Vínculo empregatício, Relação de trabalho, Regularidade trabalhista, Contrato de trabalho, Habilitação de licitante","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Direito societário, Vínculo empregatício, Relação de trabalho, Regularidade trabalhista, Contrato de trabalho, Habilitação de licitante, Crédito trabalhista","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Direito societário, Vínculo empregatício, Relação de trabalho, Regularidade trabalhista, Contrato de trabalho, Habilitação de licitante, Crédito trabalhista, Acordo individual de trabalho","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Direito societário, Vínculo empregatício, Relação de trabalho, Regularidade trabalhista, Contrato de trabalho, Habilitação de licitante, Crédito trabalhista, Acordo individual de trabalho","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Direito societário, Vínculo empregatício, Relação de trabalho, Regularidade trabalhista, Contrato de trabalho, Habilitação de licitante, Crédito trabalhista, Acordo individual de trabalho"
85,técnica e preço profissionais quadro permanente,expression from LLM question,técnica e preço profissionais quadro permanente - Licitação de técnica e preço,"técnica e preço profissionais quadro permanente - Licitação de técnica e preço, Proposta técnica","técnica e preço profissionais quadro permanente - Licitação de técnica e preço, Proposta técnica, Proposta de preço","técnica e preço profissionais quadro permanente - Licitação de técnica e preço, Proposta técnica, Proposta de preço, Capacidade técnico-profissional","técnica e preço profissionais quadro permanente - Licitação de técnica e preço, Proposta técnica, Proposta de preço, Capacidade técnico-profissional, Preço de mercado","técnica e preço profissionais quadro permanente - Licitação de técnica e preço, Proposta técnica, Proposta de preço, Capacidade técnico-profissional, Preço de mercado, Qualificação técnica","técnica e preço profissionais quadro permanente - Licitação de técnica e preço, Proposta técnica, Proposta de preço, Capacidade técnico-profissional, Preço de mercado, Qualificação técnica, Proposta","técnica e preço profissionais quadro permanente - Licitação de técnica e preço, Proposta técnica, Proposta de preço, Capacidade técnico-profissional, Preço de mercado, Qualificação técnica, Proposta, Preço unitário","técnica e preço profissionais quadro permanente - Licitação de técnica e preço, Proposta técnica, Proposta de preço, Capacidade técnico-profissional, Preço de mercado, Qualificação técnica, Proposta, Preço unitário, Comitê permanente","técnica e preço profissionais quadro permanente - Licitação de técnica e preço, Proposta técnica, Proposta de preço, Capacidade técnico-profissional, Preço de mercado, Qualificação técnica, Proposta, Preço unitário, Comitê permanente"
86,erro material desclassificação da proposta,expression from LLM question,erro material desclassificação da proposta - Inexatidão material,"erro material desclassificação da proposta - Inexatidão material, Erro essencial","erro material desclassificação da proposta - Inexatidão material, Erro essencial, Indeferimento","erro material desclassificação da proposta - Inexatidão material, Erro essencial, Indeferimento, Erro de julgamento","erro material desclassificação da proposta - Inexatidão material, Erro essencial, Indeferimento, Erro de julgamento, Erro de procedimento","erro material desclassificação da proposta - Inexatidão material, Erro essencial, Indeferimento, Erro de julgamento, Erro de procedimento, Licitação fracassada","erro material desclassificação da proposta - Inexatidão material, Erro essencial, Indeferimento, Erro de julgamento, Erro de procedimento, Licitação fracassada","erro material desclassificação da proposta - Inexatidão material, Erro essencial, Indeferimento, Erro de julgamento, Erro de procedimento, Licitação fracassada","erro material desclassificação da proposta - Inexatidão material, Erro essencial, Indeferimento, Erro de julgamento, Erro de procedimento, Licitação fracassada","erro material desclassificação da proposta - Inexatidão material, Erro essencial, Indeferimento, Erro de julgamento, Erro de procedimento, Licitação fracassada"
87,vedação à inclusão documento habilitação diligência,expression from LLM question,vedação à inclusão documento habilitação diligência - Habilitação de licitante,"vedação à inclusão documento habilitação diligência - Habilitação de licitante, Habilitação jurídica","vedação à inclusão documento habilitação diligência - Habilitação de licitante, Habilitação jurídica, Habilitação profissional","vedação à inclusão documento habilitação diligência - Habilitação de licitante, Habilitação jurídica, Habilitação profissional, Habilitação de interessado","vedação à inclusão documento habilitação diligência - Habilitação de licitante, Habilitação jurídica, Habilitação profissional, Habilitação de interessado, Instrução de processo","vedação à inclusão documento habilitação diligência - Habilitação de licitante, Habilitação jurídica, Habilitação profissional, Habilitação de interessado, Instrução de processo, Qualificação técnica","vedação à inclusão documento habilitação diligência - Habilitação de licitante, Habilitação jurídica, Habilitação profissional, Habilitação de interessado, Instrução de processo, Qualificação técnica","vedação à inclusão documento habilitação diligência - Habilitação de licitante, Habilitação jurídica, Habilitação profissional, Habilitação de interessado, Instrução de processo, Qualificação técnica","vedação à inclusão documento habilitação diligência - Habilitação de licitante, Habilitação jurídica, Habilitação profissional, Habilitação de interessado, Instrução de processo, Qualificação técnica","vedação à inclusão documento habilitação diligência - Habilitação de licitante, Habilitação jurídica, Habilitação profissional, Habilitação de interessado, Instrução de processo, Qualificação técnica"
88,exigência comprovação de quantitativos mínimos características semelhantes,expression from LLM question,exigência comprovação de quantitativos mínimos características semelhantes - Semelhança,"exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Aditivo quantitativo","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Aditivo quantitativo, Condição","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Aditivo quantitativo, Condição, Composição de custo unitário","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Aditivo quantitativo, Condição, Composição de custo unitário, Capacidade técnico-profissional","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Aditivo quantitativo, Condição, Composição de custo unitário, Capacidade técnico-profissional, Bens comuns","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Aditivo quantitativo, Condição, Composição de custo unitário, Capacidade técnico-profissional, Bens comuns, Objeto da licitação","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Aditivo quantitativo, Condição, Composição de custo unitário, Capacidade técnico-profissional, Bens comuns, Objeto da licitação","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Aditivo quantitativo, Condição, Composição de custo unitário, Capacidade técnico-profissional, Bens comuns, Objeto da licitação"
89,extensão sanção de impedimento de licitar e contratar,expression from LLM question,extensão sanção de impedimento de licitar e contratar - Licitação,"extensão sanção de impedimento de licitar e contratar - Licitação, Suspensão temporária","extensão sanção de impedimento de licitar e contratar - Licitação, Suspensão temporária, Sanção administrativa","extensão sanção de impedimento de licitar e contratar - Licitação, Suspensão temporária, Sanção administrativa, Negociar","extensão sanção de impedimento de licitar e contratar - Licitação, Suspensão temporária, Sanção administrativa, Negociar, Inexigibilidade de licitação","extensão sanção de impedimento de licitar e contratar - Licitação, Suspensão temporária, Sanção administrativa, Negociar, Inexigibilidade de licitação, Extensão universitária","extensão sanção de impedimento de licitar e contratar - Licitação, Suspensão temporária, Sanção administrativa, Negociar, Inexigibilidade de licitação, Extensão universitária, Processo administrativo de responsabilização","extensão sanção de impedimento de licitar e contratar - Licitação, Suspensão temporária, Sanção administrativa, Negociar, Inexigibilidade de licitação, Extensão universitária, Processo administrativo de responsabilização, Cadastro de Empresas Inidôneas e Suspensas","extensão sanção de impedimento de licitar e contratar - Licitação, Suspensão temporária, Sanção administrativa, Negociar, Inexigibilidade de licitação, Extensão universitária, Processo administrativo de responsabilização, Cadastro de Empresas Inidôneas e Suspensas","extensão sanção de impedimento de licitar e contratar - Licitação, Suspensão temporária, Sanção administrativa, Negociar, Inexigibilidade de licitação, Extensão universitária, Processo administrativo de responsabilização, Cadastro de Empresas Inidôneas e Suspensas"
90,habilitação técnico-operacional obras e serviços de engenharia,expression from LLM question,habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional,"habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Obra pública","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Obra pública, Projeto de engenharia","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Obra pública, Projeto de engenharia, Cargo técnico","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Obra pública, Projeto de engenharia, Cargo técnico, Ensino técnico","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Obra pública, Projeto de engenharia, Cargo técnico, Ensino técnico, Execução de obras e serviços","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Obra pública, Projeto de engenharia, Cargo técnico, Ensino técnico, Execução de obras e serviços, Responsável técnico","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Obra pública, Projeto de engenharia, Cargo técnico, Ensino técnico, Execução de obras e serviços, Responsável técnico","habilitação técnico-operacional obras e serviços de engenharia - Capacidade técnico-operacional, Qualificação técnica, Obra pública, Projeto de engenharia, Cargo técnico, Ensino técnico, Execução de obras e serviços, Responsável técnico"
91,controle adesão,expression from LLM question,controle adesão - Convalidação,"controle adesão - Convalidação, Habitualidade","controle adesão - Convalidação, Habitualidade, Condicionamento","controle adesão - Convalidação, Habitualidade, Condicionamento, Integralização","controle adesão - Convalidação, Habitualidade, Condicionamento, Integralização, Controle de acesso","controle adesão - Convalidação, Habitualidade, Condicionamento, Integralização, Controle de acesso, Controlar","controle adesão - Convalidação, Habitualidade, Condicionamento, Integralização, Controle de acesso, Controlar, Órgão de controle","controle adesão - Convalidação, Habitualidade, Condicionamento, Integralização, Controle de acesso, Controlar, Órgão de controle, Adesão à ata de registro de preços","controle adesão - Convalidação, Habitualidade, Condicionamento, Integralização, Controle de acesso, Controlar, Órgão de controle, Adesão à ata de registro de preços","controle adesão - Convalidação, Habitualidade, Condicionamento, Integralização, Controle de acesso, Controlar, Órgão de controle, Adesão à ata de registro de preços"
92,alvará de funcionamento habilitação jurídica,expression from LLM question,alvará de funcionamento habilitação jurídica - Legalização de empresa,"alvará de funcionamento habilitação jurídica - Legalização de empresa, Habilitação de licitante","alvará de funcionamento habilitação jurídica - Legalização de empresa, Habilitação de licitante, Licença de Operação","alvará de funcionamento habilitação jurídica - Legalização de empresa, Habilitação de licitante, Licença de Operação, Licença sanitária","alvará de funcionamento habilitação jurídica - Legalização de empresa, Habilitação de licitante, Licença de Operação, Licença sanitária, Alvará do Corpo de Bombeiros","alvará de funcionamento habilitação jurídica - Legalização de empresa, Habilitação de licitante, Licença de Operação, Licença sanitária, Alvará do Corpo de Bombeiros, Pessoa jurídica","alvará de funcionamento habilitação jurídica - Legalização de empresa, Habilitação de licitante, Licença de Operação, Licença sanitária, Alvará do Corpo de Bombeiros, Pessoa jurídica","alvará de funcionamento habilitação jurídica - Legalização de empresa, Habilitação de licitante, Licença de Operação, Licença sanitária, Alvará do Corpo de Bombeiros, Pessoa jurídica","alvará de funcionamento habilitação jurídica - Legalização de empresa, Habilitação de licitante, Licença de Operação, Licença sanitária, Alvará do Corpo de Bombeiros, Pessoa jurídica","alvará de funcionamento habilitação jurídica - Legalização de empresa, Habilitação de licitante, Licença de Operação, Licença sanitária, Alvará do Corpo de Bombeiros, Pessoa jurídica"
93,acumulação de cargo secretário municipal professor,expression from LLM question,acumulação de cargo secretário municipal professor - Acumulação de cargo público,"acumulação de cargo secretário municipal professor - Acumulação de cargo público, Diretor escolar","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Diretor escolar, Acumulação de função pública","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Diretor escolar, Acumulação de função pública, Educador","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Diretor escolar, Acumulação de função pública, Educador, Corpo docente","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Diretor escolar, Acumulação de função pública, Educador, Corpo docente, Professor adjunto","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Diretor escolar, Acumulação de função pública, Educador, Corpo docente, Professor adjunto, Supervisor escolar","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Diretor escolar, Acumulação de função pública, Educador, Corpo docente, Professor adjunto, Supervisor escolar","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Diretor escolar, Acumulação de função pública, Educador, Corpo docente, Professor adjunto, Supervisor escolar","acumulação de cargo secretário municipal professor - Acumulação de cargo público, Diretor escolar, Acumulação de função pública, Educador, Corpo docente, Professor adjunto, Supervisor escolar"
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,prescrição da pretensão punitiva julgamento das contas - Julgamento de contas,"prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas ordinárias","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas ordinárias, Contas irregulares","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas ordinárias, Contas irregulares, Contas regulares com ressalva","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas ordinárias, Contas irregulares, Contas regulares com ressalva, Lei Orgânica do TCU","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas ordinárias, Contas irregulares, Contas regulares com ressalva, Lei Orgânica do TCU, Condenação criminal","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas ordinárias, Contas irregulares, Contas regulares com ressalva, Lei Orgânica do TCU, Condenação criminal, Sanção penal","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas ordinárias, Contas irregulares, Contas regulares com ressalva, Lei Orgânica do TCU, Condenação criminal, Sanção penal","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas ordinárias, Contas irregulares, Contas regulares com ressalva, Lei Orgânica do TCU, Condenação criminal, Sanção penal","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas ordinárias, Contas irregulares, Contas regulares com ressalva, Lei Orgânica do TCU, Condenação criminal, Sanção penal"
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,Banco de Preços em Saúde referência medicamentos - Medicamento de referência,"Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, SUS","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, SUS, Relação nacional de medicamentos essenciais","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, SUS, Relação nacional de medicamentos essenciais, Relação municipal de medicamentos","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, SUS, Relação nacional de medicamentos essenciais, Relação municipal de medicamentos, Medicamento essencial","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, SUS, Relação nacional de medicamentos essenciais, Relação municipal de medicamentos, Medicamento essencial, Painel de preços","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, SUS, Relação nacional de medicamentos essenciais, Relação municipal de medicamentos, Medicamento essencial, Painel de preços, Medicamento excepcional","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, SUS, Relação nacional de medicamentos essenciais, Relação municipal de medicamentos, Medicamento essencial, Painel de preços, Medicamento excepcional, Plano de saúde","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, SUS, Relação nacional de medicamentos essenciais, Relação municipal de medicamentos, Medicamento essencial, Painel de preços, Medicamento excepcional, Plano de saúde"
96,alteração contratual serviços já previstos no edital ,expression from LLM question,alteração contratual serviços já previstos no edital  - Aditivo,"alteração contratual serviços já previstos no edital  - Aditivo, Edital de licitação","alteração contratual serviços já previstos no edital  - Aditivo, Edital de licitação, Alteração por acordo","alteração contratual serviços já previstos no edital  - Aditivo, Edital de licitação, Alteração por acordo, Alteração unilateral","alteração contratual serviços já previstos no edital  - Aditivo, Edital de licitação, Alteração por acordo, Alteração unilateral, Princípio da vinculação ao instrumento convocatório","alteração contratual serviços já previstos no edital  - Aditivo, Edital de licitação, Alteração por acordo, Alteração unilateral, Princípio da vinculação ao instrumento convocatório, Termo de contrato","alteração contratual serviços já previstos no edital  - Aditivo, Edital de licitação, Alteração por acordo, Alteração unilateral, Princípio da vinculação ao instrumento convocatório, Termo de contrato, Prorrogação de contrato","alteração contratual serviços já previstos no edital  - Aditivo, Edital de licitação, Alteração por acordo, Alteração unilateral, Princípio da vinculação ao instrumento convocatório, Termo de contrato, Prorrogação de contrato","alteração contratual serviços já previstos no edital  - Aditivo, Edital de licitação, Alteração por acordo, Alteração unilateral, Princípio da vinculação ao instrumento convocatório, Termo de contrato, Prorrogação de contrato","alteração contratual serviços já previstos no edital  - Aditivo, Edital de licitação, Alteração por acordo, Alteração unilateral, Princípio da vinculação ao instrumento convocatório, Termo de contrato, Prorrogação de contrato"
97,licitação princípio da legalidade estrita afastado,expression from LLM question,licitação princípio da legalidade estrita afastado - Afastamento de responsável,"licitação princípio da legalidade estrita afastado - Afastamento de responsável, Proposta","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Proposta, Ilegalidade","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Proposta, Ilegalidade, Edital de licitação","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Proposta, Ilegalidade, Edital de licitação, Princípio da publicidade","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Proposta, Ilegalidade, Edital de licitação, Princípio da publicidade, Objeto da licitação","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Proposta, Ilegalidade, Edital de licitação, Princípio da publicidade, Objeto da licitação, Estrito cumprimento do dever legal","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Proposta, Ilegalidade, Edital de licitação, Princípio da publicidade, Objeto da licitação, Estrito cumprimento do dever legal","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Proposta, Ilegalidade, Edital de licitação, Princípio da publicidade, Objeto da licitação, Estrito cumprimento do dever legal","licitação princípio da legalidade estrita afastado - Afastamento de responsável, Proposta, Ilegalidade, Edital de licitação, Princípio da publicidade, Objeto da licitação, Estrito cumprimento do dever legal"
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos,"renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Prorrogação de contrato","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Prorrogação de contrato, Serviços não contínuos","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Prorrogação de contrato, Serviços não contínuos, Pesquisa de preço","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Prorrogação de contrato, Serviços não contínuos, Pesquisa de preço, Contrato administrativo","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Prorrogação de contrato, Serviços não contínuos, Pesquisa de preço, Contrato administrativo, Estimativa de preço","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Prorrogação de contrato, Serviços não contínuos, Pesquisa de preço, Contrato administrativo, Estimativa de preço, Índice de preços","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Prorrogação de contrato, Serviços não contínuos, Pesquisa de preço, Contrato administrativo, Estimativa de preço, Índice de preços","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Prorrogação de contrato, Serviços não contínuos, Pesquisa de preço, Contrato administrativo, Estimativa de preço, Índice de preços","renovação de contrato serviços de natureza continuada pesquisa de preços - Serviços contínuos, Prorrogação de contrato, Serviços não contínuos, Pesquisa de preço, Contrato administrativo, Estimativa de preço, Índice de preços"
99,contratações de software cartas de exclusividade,expression from LLM question,contratações de software cartas de exclusividade - Inexigibilidade de licitação,"contratações de software cartas de exclusividade - Inexigibilidade de licitação, Bens e serviços de informática","contratações de software cartas de exclusividade - Inexigibilidade de licitação, Bens e serviços de informática, Contratação","contratações de software cartas de exclusividade - Inexigibilidade de licitação, Bens e serviços de informática, Contratação, Software proprietário","contratações de software cartas de exclusividade - Inexigibilidade de licitação, Bens e serviços de informática, Contratação, Software proprietário, Licitação","contratações de software cartas de exclusividade - Inexigibilidade de licitação, Bens e serviços de informática, Contratação, Software proprietário, Licitação, Desenvolvimento de sistemas","contratações de software cartas de exclusividade - Inexigibilidade de licitação, Bens e serviços de informática, Contratação, Software proprietário, Licitação, Desenvolvimento de sistemas, Processo de software","contratações de software cartas de exclusividade - Inexigibilidade de licitação, Bens e serviços de informática, Contratação, Software proprietário, Licitação, Desenvolvimento de sistemas, Processo de software, Engenharia de software","contratações de software cartas de exclusividade - Inexigibilidade de licitação, Bens e serviços de informática, Contratação, Software proprietário, Licitação, Desenvolvimento de sistemas, Processo de software, Engenharia de software","contratações de software cartas de exclusividade - Inexigibilidade de licitação, Bens e serviços de informática, Contratação, Software proprietário, Licitação, Desenvolvimento de sistemas, Processo de software, Engenharia de software"
100,assistência médica a servidores,expression from LLM question,assistência médica a servidores - Assistência à saúde,"assistência médica a servidores - Assistência à saúde, Saúde do trabalhador","assistência médica a servidores - Assistência à saúde, Saúde do trabalhador, Assistência hospitalar","assistência médica a servidores - Assistência à saúde, Saúde do trabalhador, Assistência hospitalar, Plano de saúde","assistência médica a servidores - Assistência à saúde, Saúde do trabalhador, Assistência hospitalar, Plano de saúde, Assistência extra-hospitalar","assistência médica a servidores - Assistência à saúde, Saúde do trabalhador, Assistência hospitalar, Plano de saúde, Assistência extra-hospitalar, Médico","assistência médica a servidores - Assistência à saúde, Saúde do trabalhador, Assistência hospitalar, Plano de saúde, Assistência extra-hospitalar, Médico, Profissional da área de saúde","assistência médica a servidores - Assistência à saúde, Saúde do trabalhador, Assistência hospitalar, Plano de saúde, Assistência extra-hospitalar, Médico, Profissional da área de saúde, Auxílio-saúde","assistência médica a servidores - Assistência à saúde, Saúde do trabalhador, Assistência hospitalar, Plano de saúde, Assistência extra-hospitalar, Médico, Profissional da área de saúde, Auxílio-saúde, Assistência ambulatorial","assistência médica a servidores - Assistência à saúde, Saúde do trabalhador, Assistência hospitalar, Plano de saúde, Assistência extra-hospitalar, Médico, Profissional da área de saúde, Auxílio-saúde, Assistência ambulatorial"
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso,"Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Concessão sobre domínio público","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Concessão sobre domínio público, Desestatização","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Concessão sobre domínio público, Desestatização, Concessão administrativa","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Concessão sobre domínio público, Desestatização, Concessão administrativa, Permissão de uso","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Concessão sobre domínio público, Desestatização, Concessão administrativa, Permissão de uso, Cessão de uso","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Concessão sobre domínio público, Desestatização, Concessão administrativa, Permissão de uso, Cessão de uso","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Concessão sobre domínio público, Desestatização, Concessão administrativa, Permissão de uso, Cessão de uso","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Concessão de direito real de uso, Bens públicos, Concessão sobre domínio público, Desestatização, Concessão administrativa, Permissão de uso, Cessão de uso"
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Defesa de responsável,"A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Defesa de responsável, Princípio da ampla defesa","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Defesa de responsável, Princípio da ampla defesa, Falecimento de responsável","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Defesa de responsável, Princípio da ampla defesa, Falecimento de responsável, Extinção","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Defesa de responsável, Princípio da ampla defesa, Falecimento de responsável, Extinção, Alegação de defesa","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Defesa de responsável, Princípio da ampla defesa, Falecimento de responsável, Extinção, Alegação de defesa, Notificação","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Defesa de responsável, Princípio da ampla defesa, Falecimento de responsável, Extinção, Alegação de defesa, Notificação, Falecimento de ministro","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Defesa de responsável, Princípio da ampla defesa, Falecimento de responsável, Extinção, Alegação de defesa, Notificação, Falecimento de ministro, Contrarrazões","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Defesa de responsável, Princípio da ampla defesa, Falecimento de responsável, Extinção, Alegação de defesa, Notificação, Falecimento de ministro, Contrarrazões","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Defesa de responsável, Princípio da ampla defesa, Falecimento de responsável, Extinção, Alegação de defesa, Notificação, Falecimento de ministro, Contrarrazões"
