ID,TEXT,SOURCE,1,2,3,4,5,6,7,8,9,10
83,irregulares despesas desnecessárias e anteriores à celebração do contrato,expression from LLM question,irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa,"irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Contas irregulares","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Contas irregulares, Despesa sem prévio empenho","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Contas irregulares, Despesa sem prévio empenho, Exercício financeiro anterior","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Contas irregulares, Despesa sem prévio empenho, Exercício financeiro anterior, Despesas de exercícios anteriores","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Contas irregulares, Despesa sem prévio empenho, Exercício financeiro anterior, Despesas de exercícios anteriores, Intempestividade","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Contas irregulares, Despesa sem prévio empenho, Exercício financeiro anterior, Despesas de exercícios anteriores, Intempestividade, Contrato de programa","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Contas irregulares, Despesa sem prévio empenho, Exercício financeiro anterior, Despesas de exercícios anteriores, Intempestividade, Contrato de programa, Contrato preliminar","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Contas irregulares, Despesa sem prévio empenho, Exercício financeiro anterior, Despesas de exercícios anteriores, Intempestividade, Contrato de programa, Contrato preliminar, Patrocínio","irregulares despesas desnecessárias e anteriores à celebração do contrato - Despesa, Contas irregulares, Despesa sem prévio empenho, Exercício financeiro anterior, Despesas de exercícios anteriores, Intempestividade, Contrato de programa, Contrato preliminar, Patrocínio, Dotação orçamentária"
84,vínculo trabalhista ou societário pré-existente competitividade das licitantes,expression from LLM question,vínculo trabalhista ou societário pré-existente competitividade das licitantes - Crédito trabalhista,"vínculo trabalhista ou societário pré-existente competitividade das licitantes - Crédito trabalhista, Habilitação de licitante","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Crédito trabalhista, Habilitação de licitante, Regularidade trabalhista","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Crédito trabalhista, Habilitação de licitante, Regularidade trabalhista, Pré-qualificação","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Crédito trabalhista, Habilitação de licitante, Regularidade trabalhista, Pré-qualificação, Diálogo competitivo","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Crédito trabalhista, Habilitação de licitante, Regularidade trabalhista, Pré-qualificação, Diálogo competitivo, Sociedade anônima","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Crédito trabalhista, Habilitação de licitante, Regularidade trabalhista, Pré-qualificação, Diálogo competitivo, Sociedade anônima, Empregado","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Crédito trabalhista, Habilitação de licitante, Regularidade trabalhista, Pré-qualificação, Diálogo competitivo, Sociedade anônima, Empregado, Rescisão trabalhista","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Crédito trabalhista, Habilitação de licitante, Regularidade trabalhista, Pré-qualificação, Diálogo competitivo, Sociedade anônima, Empregado, Rescisão trabalhista","vínculo trabalhista ou societário pré-existente competitividade das licitantes - Crédito trabalhista, Habilitação de licitante, Regularidade trabalhista, Pré-qualificação, Diálogo competitivo, Sociedade anônima, Empregado, Rescisão trabalhista"
85,técnica e preço profissionais quadro permanente,expression from LLM question,técnica e preço profissionais quadro permanente - Capacidade técnico-profissional,"técnica e preço profissionais quadro permanente - Capacidade técnico-profissional, Arquivo permanente","técnica e preço profissionais quadro permanente - Capacidade técnico-profissional, Arquivo permanente, Referencial","técnica e preço profissionais quadro permanente - Capacidade técnico-profissional, Arquivo permanente, Referencial, Licitação de técnica e preço","técnica e preço profissionais quadro permanente - Capacidade técnico-profissional, Arquivo permanente, Referencial, Licitação de técnica e preço, Proposta técnica","técnica e preço profissionais quadro permanente - Capacidade técnico-profissional, Arquivo permanente, Referencial, Licitação de técnica e preço, Proposta técnica, Preço de mercado","técnica e preço profissionais quadro permanente - Capacidade técnico-profissional, Arquivo permanente, Referencial, Licitação de técnica e preço, Proposta técnica, Preço de mercado, Preço máximo","técnica e preço profissionais quadro permanente - Capacidade técnico-profissional, Arquivo permanente, Referencial, Licitação de técnica e preço, Proposta técnica, Preço de mercado, Preço máximo, Comitê permanente","técnica e preço profissionais quadro permanente - Capacidade técnico-profissional, Arquivo permanente, Referencial, Licitação de técnica e preço, Proposta técnica, Preço de mercado, Preço máximo, Comitê permanente, Preço estimado","técnica e preço profissionais quadro permanente - Capacidade técnico-profissional, Arquivo permanente, Referencial, Licitação de técnica e preço, Proposta técnica, Preço de mercado, Preço máximo, Comitê permanente, Preço estimado"
86,erro material desclassificação da proposta,expression from LLM question,erro material desclassificação da proposta - Indeferimento,"erro material desclassificação da proposta - Indeferimento, Proposta técnica","erro material desclassificação da proposta - Indeferimento, Proposta técnica, Erro essencial","erro material desclassificação da proposta - Indeferimento, Proposta técnica, Erro essencial, Erro de procedimento","erro material desclassificação da proposta - Indeferimento, Proposta técnica, Erro essencial, Erro de procedimento, Erro formal","erro material desclassificação da proposta - Indeferimento, Proposta técnica, Erro essencial, Erro de procedimento, Erro formal, Desprovimento","erro material desclassificação da proposta - Indeferimento, Proposta técnica, Erro essencial, Erro de procedimento, Erro formal, Desprovimento, Erro judiciário","erro material desclassificação da proposta - Indeferimento, Proposta técnica, Erro essencial, Erro de procedimento, Erro formal, Desprovimento, Erro judiciário","erro material desclassificação da proposta - Indeferimento, Proposta técnica, Erro essencial, Erro de procedimento, Erro formal, Desprovimento, Erro judiciário","erro material desclassificação da proposta - Indeferimento, Proposta técnica, Erro essencial, Erro de procedimento, Erro formal, Desprovimento, Erro judiciário"
87,vedação à inclusão documento habilitação diligência,expression from LLM question,vedação à inclusão documento habilitação diligência - Habilitação jurídica,"vedação à inclusão documento habilitação diligência - Habilitação jurídica, Inclusão digital","vedação à inclusão documento habilitação diligência - Habilitação jurídica, Inclusão digital, Juntada","vedação à inclusão documento habilitação diligência - Habilitação jurídica, Inclusão digital, Juntada, Inclusão social","vedação à inclusão documento habilitação diligência - Habilitação jurídica, Inclusão digital, Juntada, Inclusão social, Habilitação de licitante","vedação à inclusão documento habilitação diligência - Habilitação jurídica, Inclusão digital, Juntada, Inclusão social, Habilitação de licitante","vedação à inclusão documento habilitação diligência - Habilitação jurídica, Inclusão digital, Juntada, Inclusão social, Habilitação de licitante","vedação à inclusão documento habilitação diligência - Habilitação jurídica, Inclusão digital, Juntada, Inclusão social, Habilitação de licitante","vedação à inclusão documento habilitação diligência - Habilitação jurídica, Inclusão digital, Juntada, Inclusão social, Habilitação de licitante","vedação à inclusão documento habilitação diligência - Habilitação jurídica, Inclusão digital, Juntada, Inclusão social, Habilitação de licitante"
88,exigência comprovação de quantitativos mínimos características semelhantes,expression from LLM question,exigência comprovação de quantitativos mínimos características semelhantes - Semelhança,"exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Nota mínima","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Nota mínima, Capacidade técnico-profissional","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Nota mínima, Capacidade técnico-profissional, Certificação em idioma","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Nota mínima, Capacidade técnico-profissional, Certificação em idioma, Significância","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Nota mínima, Capacidade técnico-profissional, Certificação em idioma, Significância, Materialidade para execução da auditoria","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Nota mínima, Capacidade técnico-profissional, Certificação em idioma, Significância, Materialidade para execução da auditoria, Modelo de referência","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Nota mínima, Capacidade técnico-profissional, Certificação em idioma, Significância, Materialidade para execução da auditoria, Modelo de referência","exigência comprovação de quantitativos mínimos características semelhantes - Semelhança, Preço mínimo, Nota mínima, Capacidade técnico-profissional, Certificação em idioma, Significância, Materialidade para execução da auditoria, Modelo de referência"
89,extensão sanção de impedimento de licitar e contratar,expression from LLM question,extensão sanção de impedimento de licitar e contratar - Licitação,"extensão sanção de impedimento de licitar e contratar - Licitação, Sanção penal","extensão sanção de impedimento de licitar e contratar - Licitação, Sanção penal, Sanção administrativa","extensão sanção de impedimento de licitar e contratar - Licitação, Sanção penal, Sanção administrativa, Inexigibilidade de licitação","extensão sanção de impedimento de licitar e contratar - Licitação, Sanção penal, Sanção administrativa, Inexigibilidade de licitação, Suspensão temporária","extensão sanção de impedimento de licitar e contratar - Licitação, Sanção penal, Sanção administrativa, Inexigibilidade de licitação, Suspensão temporária, Prorrogação de contrato","extensão sanção de impedimento de licitar e contratar - Licitação, Sanção penal, Sanção administrativa, Inexigibilidade de licitação, Suspensão temporária, Prorrogação de contrato, Extensão universitária","extensão sanção de impedimento de licitar e contratar - Licitação, Sanção penal, Sanção administrativa, Inexigibilidade de licitação, Suspensão temporária, Prorrogação de contrato, Extensão universitária, Apenado","extensão sanção de impedimento de licitar e contratar - Licitação, Sanção penal, Sanção administrativa, Inexigibilidade de licitação, Suspensão temporária, Prorrogação de contrato, Extensão universitária, Apenado","extensão sanção de impedimento de licitar e contratar - Licitação, Sanção penal, Sanção administrativa, Inexigibilidade de licitação, Suspensão temporária, Prorrogação de contrato, Extensão universitária, Apenado"
90,habilitação técnico-operacional obras e serviços de engenharia,expression from LLM question,habilitação técnico-operacional obras e serviços de engenharia - Engenheiro,"habilitação técnico-operacional obras e serviços de engenharia - Engenheiro, Obra pública","habilitação técnico-operacional obras e serviços de engenharia - Engenheiro, Obra pública, Qualificação técnica","habilitação técnico-operacional obras e serviços de engenharia - Engenheiro, Obra pública, Qualificação técnica, Engenharia de estruturas","habilitação técnico-operacional obras e serviços de engenharia - Engenheiro, Obra pública, Qualificação técnica, Engenharia de estruturas, Serviço técnico especializado","habilitação técnico-operacional obras e serviços de engenharia - Engenheiro, Obra pública, Qualificação técnica, Engenharia de estruturas, Serviço técnico especializado, Serviços comuns de engenharia","habilitação técnico-operacional obras e serviços de engenharia - Engenheiro, Obra pública, Qualificação técnica, Engenharia de estruturas, Serviço técnico especializado, Serviços comuns de engenharia, Consultoria de engenharia","habilitação técnico-operacional obras e serviços de engenharia - Engenheiro, Obra pública, Qualificação técnica, Engenharia de estruturas, Serviço técnico especializado, Serviços comuns de engenharia, Consultoria de engenharia, Projeto de engenharia","habilitação técnico-operacional obras e serviços de engenharia - Engenheiro, Obra pública, Qualificação técnica, Engenharia de estruturas, Serviço técnico especializado, Serviços comuns de engenharia, Consultoria de engenharia, Projeto de engenharia","habilitação técnico-operacional obras e serviços de engenharia - Engenheiro, Obra pública, Qualificação técnica, Engenharia de estruturas, Serviço técnico especializado, Serviços comuns de engenharia, Consultoria de engenharia, Projeto de engenharia"
91,controle adesão,expression from LLM question,controle adesão - Convalidação,"controle adesão - Convalidação, Integralização","controle adesão - Convalidação, Integralização, Condicionamento","controle adesão - Convalidação, Integralização, Condicionamento, Habitualidade","controle adesão - Convalidação, Integralização, Condicionamento, Habitualidade, Controlar","controle adesão - Convalidação, Integralização, Condicionamento, Habitualidade, Controlar, Controle financeiro","controle adesão - Convalidação, Integralização, Condicionamento, Habitualidade, Controlar, Controle financeiro, Consolidar","controle adesão - Convalidação, Integralização, Condicionamento, Habitualidade, Controlar, Controle financeiro, Consolidar, Controle concomitante","controle adesão - Convalidação, Integralização, Condicionamento, Habitualidade, Controlar, Controle financeiro, Consolidar, Controle concomitante","controle adesão - Convalidação, Integralização, Condicionamento, Habitualidade, Controlar, Controle financeiro, Consolidar, Controle concomitante"
92,alvará de funcionamento habilitação jurídica,expression from LLM question,alvará de funcionamento habilitação jurídica - Pessoa jurídica,"alvará de funcionamento habilitação jurídica - Pessoa jurídica, Habilitação de licitante","alvará de funcionamento habilitação jurídica - Pessoa jurídica, Habilitação de licitante, Habilitação profissional","alvará de funcionamento habilitação jurídica - Pessoa jurídica, Habilitação de licitante, Habilitação profissional, Licença de Operação","alvará de funcionamento habilitação jurídica - Pessoa jurídica, Habilitação de licitante, Habilitação profissional, Licença de Operação, Alvará do Corpo de Bombeiros","alvará de funcionamento habilitação jurídica - Pessoa jurídica, Habilitação de licitante, Habilitação profissional, Licença de Operação, Alvará do Corpo de Bombeiros","alvará de funcionamento habilitação jurídica - Pessoa jurídica, Habilitação de licitante, Habilitação profissional, Licença de Operação, Alvará do Corpo de Bombeiros","alvará de funcionamento habilitação jurídica - Pessoa jurídica, Habilitação de licitante, Habilitação profissional, Licença de Operação, Alvará do Corpo de Bombeiros","alvará de funcionamento habilitação jurídica - Pessoa jurídica, Habilitação de licitante, Habilitação profissional, Licença de Operação, Alvará do Corpo de Bombeiros","alvará de funcionamento habilitação jurídica - Pessoa jurídica, Habilitação de licitante, Habilitação profissional, Licença de Operação, Alvará do Corpo de Bombeiros"
93,acumulação de cargo secretário municipal professor,expression from LLM question,acumulação de cargo secretário municipal professor - Conselheiro,"acumulação de cargo secretário municipal professor - Conselheiro, Acumulação de cargo público","acumulação de cargo secretário municipal professor - Conselheiro, Acumulação de cargo público, Acumulação de função pública","acumulação de cargo secretário municipal professor - Conselheiro, Acumulação de cargo público, Acumulação de função pública, Acumulação remunerada","acumulação de cargo secretário municipal professor - Conselheiro, Acumulação de cargo público, Acumulação de função pública, Acumulação remunerada, Acumulação de emprego público","acumulação de cargo secretário municipal professor - Conselheiro, Acumulação de cargo público, Acumulação de função pública, Acumulação remunerada, Acumulação de emprego público, Cargo público","acumulação de cargo secretário municipal professor - Conselheiro, Acumulação de cargo público, Acumulação de função pública, Acumulação remunerada, Acumulação de emprego público, Cargo público, Professor universitário","acumulação de cargo secretário municipal professor - Conselheiro, Acumulação de cargo público, Acumulação de função pública, Acumulação remunerada, Acumulação de emprego público, Cargo público, Professor universitário","acumulação de cargo secretário municipal professor - Conselheiro, Acumulação de cargo público, Acumulação de função pública, Acumulação remunerada, Acumulação de emprego público, Cargo público, Professor universitário","acumulação de cargo secretário municipal professor - Conselheiro, Acumulação de cargo público, Acumulação de função pública, Acumulação remunerada, Acumulação de emprego público, Cargo público, Professor universitário"
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,prescrição da pretensão punitiva julgamento das contas - Julgamento de contas,"prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas do governo","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas do governo, Contas regulares","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas do governo, Contas regulares, Contas irregulares","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas do governo, Contas regulares, Contas irregulares, Preclusão","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas do governo, Contas regulares, Contas irregulares, Preclusão, Contas regulares com ressalva","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas do governo, Contas regulares, Contas irregulares, Preclusão, Contas regulares com ressalva, Trânsito em julgado","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas do governo, Contas regulares, Contas irregulares, Preclusão, Contas regulares com ressalva, Trânsito em julgado","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas do governo, Contas regulares, Contas irregulares, Preclusão, Contas regulares com ressalva, Trânsito em julgado","prescrição da pretensão punitiva julgamento das contas - Julgamento de contas, Contas do governo, Contas regulares, Contas irregulares, Preclusão, Contas regulares com ressalva, Trânsito em julgado"
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,Banco de Preços em Saúde referência medicamentos - Medicamento de referência,"Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Termo de referência","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Termo de referência, Medicamento essencial","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Termo de referência, Medicamento essencial, Medicamento genérico","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Termo de referência, Medicamento essencial, Medicamento genérico, SUS","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Termo de referência, Medicamento essencial, Medicamento genérico, SUS, Medicamento excepcional","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Termo de referência, Medicamento essencial, Medicamento genérico, SUS, Medicamento excepcional, Plano de saúde","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Termo de referência, Medicamento essencial, Medicamento genérico, SUS, Medicamento excepcional, Plano de saúde, Vigilância sanitária","Banco de Preços em Saúde referência medicamentos - Medicamento de referência, Medicamento, Termo de referência, Medicamento essencial, Medicamento genérico, SUS, Medicamento excepcional, Plano de saúde, Vigilância sanitária"
96,alteração contratual serviços já previstos no edital ,expression from LLM question,alteração contratual serviços já previstos no edital  - Edital de licitação,"alteração contratual serviços já previstos no edital  - Edital de licitação, Alteração por acordo","alteração contratual serviços já previstos no edital  - Edital de licitação, Alteração por acordo, Rescisão contratual","alteração contratual serviços já previstos no edital  - Edital de licitação, Alteração por acordo, Rescisão contratual, Aditivo","alteração contratual serviços já previstos no edital  - Edital de licitação, Alteração por acordo, Rescisão contratual, Aditivo, Garantia contratual","alteração contratual serviços já previstos no edital  - Edital de licitação, Alteração por acordo, Rescisão contratual, Aditivo, Garantia contratual, Gestão contratual","alteração contratual serviços já previstos no edital  - Edital de licitação, Alteração por acordo, Rescisão contratual, Aditivo, Garantia contratual, Gestão contratual, Contrato","alteração contratual serviços já previstos no edital  - Edital de licitação, Alteração por acordo, Rescisão contratual, Aditivo, Garantia contratual, Gestão contratual, Contrato","alteração contratual serviços já previstos no edital  - Edital de licitação, Alteração por acordo, Rescisão contratual, Aditivo, Garantia contratual, Gestão contratual, Contrato","alteração contratual serviços já previstos no edital  - Edital de licitação, Alteração por acordo, Rescisão contratual, Aditivo, Garantia contratual, Gestão contratual, Contrato"
97,licitação princípio da legalidade estrita afastado,expression from LLM question,licitação princípio da legalidade estrita afastado - Princípio da publicidade,"licitação princípio da legalidade estrita afastado - Princípio da publicidade, Ilegalidade","licitação princípio da legalidade estrita afastado - Princípio da publicidade, Ilegalidade, Objeto da licitação","licitação princípio da legalidade estrita afastado - Princípio da publicidade, Ilegalidade, Objeto da licitação, Proposta","licitação princípio da legalidade estrita afastado - Princípio da publicidade, Ilegalidade, Objeto da licitação, Proposta, Legitimidade","licitação princípio da legalidade estrita afastado - Princípio da publicidade, Ilegalidade, Objeto da licitação, Proposta, Legitimidade, Edital de licitação","licitação princípio da legalidade estrita afastado - Princípio da publicidade, Ilegalidade, Objeto da licitação, Proposta, Legitimidade, Edital de licitação, Acompanhamento","licitação princípio da legalidade estrita afastado - Princípio da publicidade, Ilegalidade, Objeto da licitação, Proposta, Legitimidade, Edital de licitação, Acompanhamento, Estrito cumprimento do dever legal","licitação princípio da legalidade estrita afastado - Princípio da publicidade, Ilegalidade, Objeto da licitação, Proposta, Legitimidade, Edital de licitação, Acompanhamento, Estrito cumprimento do dever legal","licitação princípio da legalidade estrita afastado - Princípio da publicidade, Ilegalidade, Objeto da licitação, Proposta, Legitimidade, Edital de licitação, Acompanhamento, Estrito cumprimento do dever legal"
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços - Pesquisa de preço,"renovação de contrato serviços de natureza continuada pesquisa de preços - Pesquisa de preço, Serviços contínuos","renovação de contrato serviços de natureza continuada pesquisa de preços - Pesquisa de preço, Serviços contínuos, Serviços não contínuos","renovação de contrato serviços de natureza continuada pesquisa de preços - Pesquisa de preço, Serviços contínuos, Serviços não contínuos, Contrato administrativo","renovação de contrato serviços de natureza continuada pesquisa de preços - Pesquisa de preço, Serviços contínuos, Serviços não contínuos, Contrato administrativo, Risco de renovação","renovação de contrato serviços de natureza continuada pesquisa de preços - Pesquisa de preço, Serviços contínuos, Serviços não contínuos, Contrato administrativo, Risco de renovação, Educação continuada","renovação de contrato serviços de natureza continuada pesquisa de preços - Pesquisa de preço, Serviços contínuos, Serviços não contínuos, Contrato administrativo, Risco de renovação, Educação continuada","renovação de contrato serviços de natureza continuada pesquisa de preços - Pesquisa de preço, Serviços contínuos, Serviços não contínuos, Contrato administrativo, Risco de renovação, Educação continuada","renovação de contrato serviços de natureza continuada pesquisa de preços - Pesquisa de preço, Serviços contínuos, Serviços não contínuos, Contrato administrativo, Risco de renovação, Educação continuada","renovação de contrato serviços de natureza continuada pesquisa de preços - Pesquisa de preço, Serviços contínuos, Serviços não contínuos, Contrato administrativo, Risco de renovação, Educação continuada"
99,contratações de software cartas de exclusividade,expression from LLM question,contratações de software cartas de exclusividade - Contratação,"contratações de software cartas de exclusividade - Contratação, Competência exclusiva","contratações de software cartas de exclusividade - Contratação, Competência exclusiva, Contratações públicas","contratações de software cartas de exclusividade - Contratação, Competência exclusiva, Contratações públicas, Fornecedor exclusivo","contratações de software cartas de exclusividade - Contratação, Competência exclusiva, Contratações públicas, Fornecedor exclusivo, Contratação temporária","contratações de software cartas de exclusividade - Contratação, Competência exclusiva, Contratações públicas, Fornecedor exclusivo, Contratação temporária, Bens e serviços de informática","contratações de software cartas de exclusividade - Contratação, Competência exclusiva, Contratações públicas, Fornecedor exclusivo, Contratação temporária, Bens e serviços de informática, Inexigibilidade de licitação","contratações de software cartas de exclusividade - Contratação, Competência exclusiva, Contratações públicas, Fornecedor exclusivo, Contratação temporária, Bens e serviços de informática, Inexigibilidade de licitação, Fábrica de software","contratações de software cartas de exclusividade - Contratação, Competência exclusiva, Contratações públicas, Fornecedor exclusivo, Contratação temporária, Bens e serviços de informática, Inexigibilidade de licitação, Fábrica de software","contratações de software cartas de exclusividade - Contratação, Competência exclusiva, Contratações públicas, Fornecedor exclusivo, Contratação temporária, Bens e serviços de informática, Inexigibilidade de licitação, Fábrica de software"
100,assistência médica a servidores,expression from LLM question,assistência médica a servidores - Médico,"assistência médica a servidores - Médico, Assistência à saúde","assistência médica a servidores - Médico, Assistência à saúde, Residência médica","assistência médica a servidores - Médico, Assistência à saúde, Residência médica, Medicina","assistência médica a servidores - Médico, Assistência à saúde, Residência médica, Medicina, Assistência social","assistência médica a servidores - Médico, Assistência à saúde, Residência médica, Medicina, Assistência social, Assistência terapêutica","assistência médica a servidores - Médico, Assistência à saúde, Residência médica, Medicina, Assistência social, Assistência terapêutica, Assistência judiciária","assistência médica a servidores - Médico, Assistência à saúde, Residência médica, Medicina, Assistência social, Assistência terapêutica, Assistência judiciária, Saúde do trabalhador","assistência médica a servidores - Médico, Assistência à saúde, Residência médica, Medicina, Assistência social, Assistência terapêutica, Assistência judiciária, Saúde do trabalhador, Junta médica","assistência médica a servidores - Médico, Assistência à saúde, Residência médica, Medicina, Assistência social, Assistência terapêutica, Assistência judiciária, Saúde do trabalhador, Junta médica"
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Bens públicos,"Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Bens públicos, Cessão de uso","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Bens públicos, Cessão de uso, Concessão de direito real de uso","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Bens públicos, Cessão de uso, Concessão de direito real de uso, Concessão de obra pública","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Bens públicos, Cessão de uso, Concessão de direito real de uso, Concessão de obra pública, Domínio público","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Bens públicos, Cessão de uso, Concessão de direito real de uso, Concessão de obra pública, Domínio público, Concessão de serviço público","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Bens públicos, Cessão de uso, Concessão de direito real de uso, Concessão de obra pública, Domínio público, Concessão de serviço público, Regime de concessão","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Bens públicos, Cessão de uso, Concessão de direito real de uso, Concessão de obra pública, Domínio público, Concessão de serviço público, Regime de concessão","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Bens públicos, Cessão de uso, Concessão de direito real de uso, Concessão de obra pública, Domínio público, Concessão de serviço público, Regime de concessão","Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos? - Bens públicos, Cessão de uso, Concessão de direito real de uso, Concessão de obra pública, Domínio público, Concessão de serviço público, Regime de concessão"
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável,"A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa, Falecimento de ministro","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa, Falecimento de ministro, Contrarrazões","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa, Falecimento de ministro, Contrarrazões, Nulidade de citação","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa, Falecimento de ministro, Contrarrazões, Nulidade de citação","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa, Falecimento de ministro, Contrarrazões, Nulidade de citação","A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada? - Falecimento de responsável, Extinção, Defesa de responsável, Alegação de defesa, Falecimento de ministro, Contrarrazões, Nulidade de citação"
