QUERY_ID,RANK,DOC_ID,ENGINE
79,88,32065,SentenceTransformerS
79,89,33118,SentenceTransformerS
79,90,18056,SentenceTransformerS
79,91,62323,SentenceTransformerS
79,92,28071,SentenceTransformerS
79,93,25457,SentenceTransformerS
79,94,57395,SentenceTransformerS
79,95,17172,SentenceTransformerS
79,96,29898,SentenceTransformerS
79,97,25594,SentenceTransformerS
79,98,33446,SentenceTransformerS
79,99,20840,SentenceTransformerS
79,100,30925,SentenceTransformerS
79,101,18229,SentenceTransformerS
79,102,16443,SentenceTransformerS
79,103,62153,SentenceTransformerS
79,104,69873,SentenceTransformerS
79,105,39926,SentenceTransformerS
79,106,20682,SentenceTransformerS
79,107,33910,SentenceTransformerS
79,108,20634,SentenceTransformerS
79,109,30876,SentenceTransformerS
79,110,19541,SentenceTransformerS
79,111,13172,SentenceTransformerS
79,112,17192,SentenceTransformerS
79,113,18207,SentenceTransformerS
79,114,34151,SentenceTransformerS
79,115,35397,SentenceTransformerS
79,116,33765,SentenceTransformerS
79,117,25959,SentenceTransformerS
79,118,31818,SentenceTransformerS
79,119,45432,SentenceTransformerS
79,120,26010,SentenceTransformerS
79,121,19696,SentenceTransformerS
79,122,64821,SentenceTransformerS
79,123,12677,SentenceTransformerS
79,124,18358,SentenceTransformerS
79,125,17287,SentenceTransformerS
79,126,33435,SentenceTransformerS
79,127,7262,SentenceTransformerS
79,128,25996,SentenceTransformerS
79,129,28065,SentenceTransformerS
79,130,28066,SentenceTransformerS
79,131,28067,SentenceTransformerS
79,132,28090,SentenceTransformerS
79,133,28091,SentenceTransformerS
79,134,29649,SentenceTransformerS
79,135,18888,SentenceTransformerS
79,136,35244,SentenceTransformerS
79,137,17193,SentenceTransformerS
79,138,32945,SentenceTransformerS
79,139,28075,SentenceTransformerS
79,140,34203,SentenceTransformerS
79,141,23714,SentenceTransformerS
79,142,30379,SentenceTransformerS
79,143,17146,SentenceTransformerS
79,144,34021,SentenceTransformerS
79,145,137421,SentenceTransformerS
79,146,143687,SentenceTransformerS
79,147,18892,SentenceTransformerS
79,148,109485,SentenceTransformerS
79,149,132282,SentenceTransformerS
79,150,35654,SentenceTransformerS
79,151,57236,SentenceTransformerS
79,152,14495,SentenceTransformerS
79,153,20224,SentenceTransformerS
79,154,32443,SentenceTransformerS
79,155,21922,SentenceTransformerS
79,156,31547,SentenceTransformerS
79,157,32022,SentenceTransformerS
79,158,20287,SentenceTransformerS
79,159,148267,SentenceTransformerS
79,160,32936,SentenceTransformerS
79,161,18294,SentenceTransformerS
79,162,18876,SentenceTransformerS
79,163,19695,SentenceTransformerS
79,164,15796,SentenceTransformerS
79,165,19665,SentenceTransformerS
79,166,32310,SentenceTransformerS
79,167,19433,SentenceTransformerS
79,168,17314,SentenceTransformerS
79,169,30278,SentenceTransformerS
79,170,37998,SentenceTransformerS
79,171,13650,SentenceTransformerS
79,172,28095,SentenceTransformerS
79,173,18195,SentenceTransformerS
79,174,28470,SentenceTransformerS
79,175,34779,SentenceTransformerS
79,176,22832,SentenceTransformerS
79,177,23677,SentenceTransformerS
79,178,14862,SentenceTransformerS
79,179,72421,SentenceTransformerS
79,180,42158,SentenceTransformerS
79,181,27046,SentenceTransformerS
79,182,18333,SentenceTransformerS
79,183,4816,SentenceTransformerS
79,184,32336,SentenceTransformerS
79,185,89880,SentenceTransformerS
79,186,9255,SentenceTransformerS
79,187,18379,SentenceTransformerS
79,188,144791,SentenceTransformerS
79,189,34022,SentenceTransformerS
79,190,14498,SentenceTransformerS
79,191,36747,SentenceTransformerS
79,192,20635,SentenceTransformerS
79,193,26011,SentenceTransformerS
79,194,35415,SentenceTransformerS
79,195,96554,SentenceTransformerS
79,196,21935,SentenceTransformerS
79,197,17152,SentenceTransformerS
79,198,40086,SentenceTransformerS
79,199,33177,SentenceTransformerS
79,200,32312,SentenceTransformerS
79,201,31086,SentenceTransformerS
79,202,35195,SentenceTransformerS
79,203,88816,SentenceTransformerS
79,204,14527,SentenceTransformerS
79,205,34940,SentenceTransformerS
79,206,31693,SentenceTransformerS
79,207,31393,SentenceTransformerS
79,208,28452,SentenceTransformerS
79,209,34341,SentenceTransformerS
79,210,22779,SentenceTransformerS
79,211,25981,SentenceTransformerS
79,212,18347,SentenceTransformerS
79,213,149530,SentenceTransformerS
79,214,30081,SentenceTransformerS
79,215,18418,SentenceTransformerS
79,216,29671,SentenceTransformerS
79,217,31579,SentenceTransformerS
79,218,31533,SentenceTransformerS
79,219,25450,SentenceTransformerS
79,220,35539,SentenceTransformerS
79,221,23997,SentenceTransformerS
79,222,17017,SentenceTransformerS
79,223,23105,SentenceTransformerS
79,224,91641,SentenceTransformerS
79,225,15034,SentenceTransformerS
79,226,29689,SentenceTransformerS
79,227,32064,SentenceTransformerS
79,228,41658,SentenceTransformerS
79,229,66310,SentenceTransformerS
79,230,36034,SentenceTransformerS
79,231,80221,SentenceTransformerS
79,232,14933,SentenceTransformerS
79,233,29937,SentenceTransformerS
79,234,51880,SentenceTransformerS
79,235,99090,SentenceTransformerS
79,236,18264,SentenceTransformerS
79,237,16997,SentenceTransformerS
79,238,31507,SentenceTransformerS
79,239,23681,SentenceTransformerS
79,240,17307,SentenceTransformerS
79,241,31681,SentenceTransformerS
79,242,25440,SentenceTransformerS
79,243,31668,SentenceTransformerS
79,244,22107,SentenceTransformerS
79,245,148920,SentenceTransformerS
79,246,15733,SentenceTransformerS
79,247,19739,SentenceTransformerS
79,248,29000,SentenceTransformerS
79,249,34724,SentenceTransformerS
79,250,30102,SentenceTransformerS
79,251,25354,SentenceTransformerS
79,252,23014,SentenceTransformerS
79,253,3005,SentenceTransformerS
79,254,18009,SentenceTransformerS
79,255,28880,SentenceTransformerS
79,256,35623,SentenceTransformerS
79,257,26998,SentenceTransformerS
79,258,34900,SentenceTransformerS
79,259,15872,SentenceTransformerS
79,260,15256,SentenceTransformerS
79,261,20279,SentenceTransformerS
79,262,29936,SentenceTransformerS
79,263,17048,SentenceTransformerS
79,264,96237,SentenceTransformerS
79,265,20838,SentenceTransformerS
79,266,135240,SentenceTransformerS
79,267,77160,SentenceTransformerS
79,268,18208,SentenceTransformerS
79,269,17897,SentenceTransformerS
79,270,17229,SentenceTransformerS
79,271,28094,SentenceTransformerS
79,272,14822,SentenceTransformerS
79,273,29673,SentenceTransformerS
79,274,11684,SentenceTransformerS
79,275,28516,SentenceTransformerS
79,276,17900,SentenceTransformerS
79,277,21891,SentenceTransformerS
79,278,32846,SentenceTransformerS
79,279,37113,SentenceTransformerS
79,280,21828,SentenceTransformerS
79,281,19499,SentenceTransformerS
79,282,23300,SentenceTransformerS
79,283,32346,SentenceTransformerS
79,284,32037,SentenceTransformerS
79,285,31584,SentenceTransformerS
79,286,28083,SentenceTransformerS
79,287,33595,SentenceTransformerS
79,288,32970,SentenceTransformerS
79,289,76767,SentenceTransformerS
79,290,115120,SentenceTransformerS
79,291,28068,SentenceTransformerS
79,292,22336,SentenceTransformerS
79,293,26754,SentenceTransformerS
79,294,53328,SentenceTransformerS
79,295,32606,SentenceTransformerS
79,296,29935,SentenceTransformerS
79,297,31650,SentenceTransformerS
79,298,25241,SentenceTransformerS
79,299,15879,SentenceTransformerS
79,300,17011,SentenceTransformerS
79,301,57716,SentenceTransformerS
79,302,15440,SentenceTransformerS
79,303,11626,SentenceTransformerS
79,304,28011,SentenceTransformerS
79,305,75855,SentenceTransformerS
79,306,133487,SentenceTransformerS
79,307,81314,SentenceTransformerS
79,308,34177,SentenceTransformerS
79,309,149114,SentenceTransformerS
79,310,15884,SentenceTransformerS
79,311,25292,SentenceTransformerS
79,312,19642,SentenceTransformerS
79,313,17145,SentenceTransformerS
79,314,18277,SentenceTransformerS
79,315,88820,SentenceTransformerS
79,316,17153,SentenceTransformerS
79,317,17346,SentenceTransformerS
79,318,32314,SentenceTransformerS
79,319,34747,SentenceTransformerS
79,320,63877,SentenceTransformerS
79,321,40888,SentenceTransformerS
79,322,13143,SentenceTransformerS
79,323,55435,SentenceTransformerS
79,324,31286,SentenceTransformerS
79,325,27099,SentenceTransformerS
79,326,31939,SentenceTransformerS
79,327,14529,SentenceTransformerS
79,328,32352,SentenceTransformerS
79,329,12674,SentenceTransformerS
79,330,6559,SentenceTransformerS
79,331,21855,SentenceTransformerS
79,332,23683,SentenceTransformerS
79,333,78684,SentenceTransformerS
79,334,31569,SentenceTransformerS
79,335,34842,SentenceTransformerS
79,336,97740,SentenceTransformerS
79,337,42715,SentenceTransformerS
79,338,55271,SentenceTransformerS
79,339,12857,SentenceTransformerS
79,340,14856,SentenceTransformerS
79,341,19664,SentenceTransformerS
79,342,34042,SentenceTransformerS
79,343,39518,SentenceTransformerS
79,344,31080,SentenceTransformerS
79,345,48635,SentenceTransformerS
79,346,16330,SentenceTransformerS
79,347,33324,SentenceTransformerS
79,348,34768,SentenceTransformerS
79,349,42441,SentenceTransformerS
79,350,13592,SentenceTransformerS
79,351,23309,SentenceTransformerS
79,352,84496,SentenceTransformerS
79,353,28454,SentenceTransformerS
79,354,31919,SentenceTransformerS
79,355,1048,SentenceTransformerS
79,356,4974,SentenceTransformerS
79,357,31549,SentenceTransformerS
79,358,18309,SentenceTransformerS
79,359,29836,SentenceTransformerS
79,360,134443,SentenceTransformerS
79,361,29369,SentenceTransformerS
79,362,12038,SentenceTransformerS
79,363,35190,SentenceTransformerS
79,364,31931,SentenceTransformerS
79,365,101643,SentenceTransformerS
79,366,25239,SentenceTransformerS
79,367,78310,SentenceTransformerS
79,368,124080,SentenceTransformerS
79,369,23234,SentenceTransformerS
79,370,55310,SentenceTransformerS
79,371,39155,SentenceTransformerS
79,372,19582,SentenceTransformerS
79,373,22785,SentenceTransformerS
79,374,19580,SentenceTransformerS
79,375,141820,SentenceTransformerS
79,376,18250,SentenceTransformerS
79,377,16292,SentenceTransformerS
79,378,23832,SentenceTransformerS
79,379,59438,SentenceTransformerS
79,380,52875,SentenceTransformerS
79,381,33938,SentenceTransformerS
79,382,23075,SentenceTransformerS
79,383,17064,SentenceTransformerS
79,384,126662,SentenceTransformerS
79,385,42937,SentenceTransformerS
79,386,20511,SentenceTransformerS
79,387,17204,SentenceTransformerS
79,388,44573,SentenceTransformerS
79,389,32734,SentenceTransformerS
79,390,33048,SentenceTransformerS
79,391,28450,SentenceTransformerS
79,392,31082,SentenceTransformerS
79,393,116643,SentenceTransformerS
79,394,18912,SentenceTransformerS
79,395,31295,SentenceTransformerS
79,396,134461,SentenceTransformerS
79,397,33581,SentenceTransformerS
79,398,25995,SentenceTransformerS
79,399,34269,SentenceTransformerS
79,400,94564,SentenceTransformerS
79,401,32964,SentenceTransformerS
79,402,15746,SentenceTransformerS
79,403,22856,SentenceTransformerS
79,404,63880,SentenceTransformerS
79,405,32801,SentenceTransformerS
79,406,18346,SentenceTransformerS
79,407,19335,SentenceTransformerS
79,408,11679,SentenceTransformerS
79,409,33493,SentenceTransformerS
79,410,31730,SentenceTransformerS
79,411,29668,SentenceTransformerS
79,412,32614,SentenceTransformerS
79,413,18969,SentenceTransformerS
79,414,34018,SentenceTransformerS
79,415,35359,SentenceTransformerS
79,416,35382,SentenceTransformerS
79,417,7949,SentenceTransformerS
79,418,17918,SentenceTransformerS
79,419,93792,SentenceTransformerS
79,420,25458,SentenceTransformerS
79,421,25583,SentenceTransformerS
79,422,77514,SentenceTransformerS
79,423,17288,SentenceTransformerS
79,424,18396,SentenceTransformerS
79,425,30311,SentenceTransformerS
79,426,21101,SentenceTransformerS
79,427,33413,SentenceTransformerS
79,428,31647,SentenceTransformerS
79,429,35008,SentenceTransformerS
79,430,13556,SentenceTransformerS
79,431,33947,SentenceTransformerS
79,432,33471,SentenceTransformerS
79,433,33473,SentenceTransformerS
79,434,23639,SentenceTransformerS
79,435,23666,SentenceTransformerS
79,436,30038,SentenceTransformerS
79,437,14877,SentenceTransformerS
79,438,34202,SentenceTransformerS
79,439,27086,SentenceTransformerS
79,440,21,SentenceTransformerS
79,441,35038,SentenceTransformerS
79,442,31374,SentenceTransformerS
79,443,32724,SentenceTransformerS
79,444,135146,SentenceTransformerS
79,445,34316,SentenceTransformerS
79,446,31141,SentenceTransformerS
79,447,28952,SentenceTransformerS
79,448,21289,SentenceTransformerS
79,449,16946,SentenceTransformerS
79,450,27951,SentenceTransformerS
79,451,31672,SentenceTransformerS
79,452,34140,SentenceTransformerS
79,453,20583,SentenceTransformerS
79,454,32843,SentenceTransformerS
79,455,28086,SentenceTransformerS
79,456,25291,SentenceTransformerS
79,457,134441,SentenceTransformerS
79,458,25392,SentenceTransformerS
79,459,120588,SentenceTransformerS
79,460,34353,SentenceTransformerS
79,461,60091,SentenceTransformerS
79,462,18843,SentenceTransformerS
79,463,31272,SentenceTransformerS
79,464,31918,SentenceTransformerS
79,465,25967,SentenceTransformerS
79,466,12354,SentenceTransformerS
79,467,34031,SentenceTransformerS
79,468,23310,SentenceTransformerS
79,469,13661,SentenceTransformerS
79,470,18081,SentenceTransformerS
79,471,30318,SentenceTransformerS
79,472,96796,SentenceTransformerS
79,473,39621,SentenceTransformerS
79,474,29582,SentenceTransformerS
79,475,28439,SentenceTransformerS
79,476,21890,SentenceTransformerS
79,477,32950,SentenceTransformerS
79,478,6558,SentenceTransformerS
79,479,31344,SentenceTransformerS
79,480,18911,SentenceTransformerS
79,481,64290,SentenceTransformerS
79,482,25229,SentenceTransformerS
79,483,33778,SentenceTransformerS
79,484,17963,SentenceTransformerS
79,485,18312,SentenceTransformerS
79,486,7154,SentenceTransformerS
79,487,16970,SentenceTransformerS
79,488,66917,SentenceTransformerS
79,489,98418,SentenceTransformerS
79,490,127217,SentenceTransformerS
79,491,45605,SentenceTransformerS
79,492,53211,SentenceTransformerS
79,493,149984,SentenceTransformerS
79,494,20866,SentenceTransformerS
79,495,63327,SentenceTransformerS
79,496,53648,SentenceTransformerS
79,497,76736,SentenceTransformerS
79,498,31598,SentenceTransformerS
79,499,17886,SentenceTransformerS
79,500,47117,SentenceTransformerS
80,1,17821,SentenceTransformerS
80,2,31095,SentenceTransformerS
80,3,31096,SentenceTransformerS
80,4,21100,SentenceTransformerS
80,5,18047,SentenceTransformerS
80,6,21226,SentenceTransformerS
80,7,18382,SentenceTransformerS
80,8,18390,SentenceTransformerS
80,9,31108,SentenceTransformerS
80,10,32629,SentenceTransformerS
80,11,18046,SentenceTransformerS
80,12,17885,SentenceTransformerS
80,13,61415,SentenceTransformerS
80,14,52040,SentenceTransformerS
80,15,31093,SentenceTransformerS
80,16,21198,SentenceTransformerS
80,17,17233,SentenceTransformerS
80,18,31349,SentenceTransformerS
80,19,18058,SentenceTransformerS
80,20,21225,SentenceTransformerS
80,21,34010,SentenceTransformerS
80,22,21058,SentenceTransformerS
80,23,16094,SentenceTransformerS
80,24,18364,SentenceTransformerS
80,25,21070,SentenceTransformerS
80,26,18956,SentenceTransformerS
80,27,20856,SentenceTransformerS
80,28,32571,SentenceTransformerS
80,29,33809,SentenceTransformerS
80,30,34215,SentenceTransformerS
80,31,33813,SentenceTransformerS
80,32,31599,SentenceTransformerS
80,33,31107,SentenceTransformerS
80,34,21162,SentenceTransformerS
80,35,99524,SentenceTransformerS
80,36,18363,SentenceTransformerS
80,37,26503,SentenceTransformerS
80,38,17210,SentenceTransformerS
80,39,26590,SentenceTransformerS
80,40,21057,SentenceTransformerS
80,41,18416,SentenceTransformerS
80,42,31598,SentenceTransformerS
80,43,42821,SentenceTransformerS
80,44,9751,SentenceTransformerS
80,45,30301,SentenceTransformerS
80,46,39688,SentenceTransformerS
80,47,42265,SentenceTransformerS
80,48,29665,SentenceTransformerS
80,49,18050,SentenceTransformerS
80,50,18902,SentenceTransformerS
80,51,20835,SentenceTransformerS
80,52,32643,SentenceTransformerS
80,53,18080,SentenceTransformerS
80,54,34235,SentenceTransformerS
80,55,29011,SentenceTransformerS
80,56,21101,SentenceTransformerS
80,57,18208,SentenceTransformerS
80,58,16116,SentenceTransformerS
80,59,26416,SentenceTransformerS
80,60,102835,SentenceTransformerS
80,61,18043,SentenceTransformerS
80,62,18365,SentenceTransformerS
80,63,18031,SentenceTransformerS
80,64,31106,SentenceTransformerS
80,65,14814,SentenceTransformerS
80,66,31080,SentenceTransformerS
80,67,27795,SentenceTransformerS
80,68,21255,SentenceTransformerS
80,69,20629,SentenceTransformerS
80,70,19339,SentenceTransformerS
80,71,22119,SentenceTransformerS
80,72,15382,SentenceTransformerS
80,73,15399,SentenceTransformerS
80,74,20879,SentenceTransformerS
80,75,17036,SentenceTransformerS
80,76,32618,SentenceTransformerS
80,77,14954,SentenceTransformerS
80,78,14955,SentenceTransformerS
80,79,27138,SentenceTransformerS
80,80,15015,SentenceTransformerS
80,81,33883,SentenceTransformerS
80,82,22205,SentenceTransformerS
80,83,18410,SentenceTransformerS
80,84,16129,SentenceTransformerS
80,85,9651,SentenceTransformerS
80,86,29620,SentenceTransformerS
80,87,20876,SentenceTransformerS
80,88,33679,SentenceTransformerS
80,89,47117,SentenceTransformerS
80,90,21107,SentenceTransformerS
80,91,16925,SentenceTransformerS
80,92,29863,SentenceTransformerS
80,93,33646,SentenceTransformerS
80,94,35472,SentenceTransformerS
80,95,20855,SentenceTransformerS
80,96,20557,SentenceTransformerS
80,97,18938,SentenceTransformerS
80,98,31105,SentenceTransformerS
80,99,18057,SentenceTransformerS
80,100,27045,SentenceTransformerS
80,101,19354,SentenceTransformerS
80,102,75129,SentenceTransformerS
80,103,29561,SentenceTransformerS
80,104,34080,SentenceTransformerS
80,105,17331,SentenceTransformerS
80,106,29584,SentenceTransformerS
80,107,49529,SentenceTransformerS
80,108,5757,SentenceTransformerS
80,109,14489,SentenceTransformerS
80,110,18079,SentenceTransformerS
80,111,22121,SentenceTransformerS
80,112,26995,SentenceTransformerS
80,113,17262,SentenceTransformerS
80,114,14938,SentenceTransformerS
80,115,18338,SentenceTransformerS
80,116,9717,SentenceTransformerS
80,117,31941,SentenceTransformerS
80,118,18033,SentenceTransformerS
80,119,31125,SentenceTransformerS
80,120,52860,SentenceTransformerS
80,121,57067,SentenceTransformerS
80,122,140499,SentenceTransformerS
80,123,20873,SentenceTransformerS
80,124,12237,SentenceTransformerS
80,125,18002,SentenceTransformerS
80,126,28112,SentenceTransformerS
80,127,35826,SentenceTransformerS
80,128,33801,SentenceTransformerS
80,129,18041,SentenceTransformerS
80,130,52610,SentenceTransformerS
80,131,18032,SentenceTransformerS
80,132,19667,SentenceTransformerS
80,133,21077,SentenceTransformerS
80,134,18904,SentenceTransformerS
80,135,27564,SentenceTransformerS
80,136,22818,SentenceTransformerS
80,137,20512,SentenceTransformerS
80,138,35078,SentenceTransformerS
80,139,85445,SentenceTransformerS
80,140,31126,SentenceTransformerS
80,141,57111,SentenceTransformerS
80,142,23107,SentenceTransformerS
80,143,34079,SentenceTransformerS
80,144,31082,SentenceTransformerS
80,145,18402,SentenceTransformerS
80,146,15669,SentenceTransformerS
80,147,14559,SentenceTransformerS
80,148,21194,SentenceTransformerS
80,149,35654,SentenceTransformerS
80,150,31122,SentenceTransformerS
80,151,17221,SentenceTransformerS
80,152,58835,SentenceTransformerS
80,153,45378,SentenceTransformerS
80,154,5182,SentenceTransformerS
80,155,29654,SentenceTransformerS
80,156,114304,SentenceTransformerS
80,157,115116,SentenceTransformerS
80,158,75455,SentenceTransformerS
80,159,144003,SentenceTransformerS
80,160,121213,SentenceTransformerS
80,161,21093,SentenceTransformerS
80,162,19636,SentenceTransformerS
80,163,31086,SentenceTransformerS
80,164,20511,SentenceTransformerS
80,165,31063,SentenceTransformerS
80,166,85317,SentenceTransformerS
80,167,98115,SentenceTransformerS
80,168,113387,SentenceTransformerS
80,169,34116,SentenceTransformerS
80,170,132572,SentenceTransformerS
80,171,40664,SentenceTransformerS
80,172,68308,SentenceTransformerS
80,173,33807,SentenceTransformerS
80,174,34213,SentenceTransformerS
80,175,59842,SentenceTransformerS
80,176,32832,SentenceTransformerS
80,177,19623,SentenceTransformerS
80,178,90892,SentenceTransformerS
80,179,16923,SentenceTransformerS
80,180,33465,SentenceTransformerS
80,181,42822,SentenceTransformerS
80,182,29837,SentenceTransformerS
80,183,20484,SentenceTransformerS
80,184,31313,SentenceTransformerS
80,185,31581,SentenceTransformerS
80,186,51078,SentenceTransformerS
80,187,11638,SentenceTransformerS
80,188,18034,SentenceTransformerS
80,189,34117,SentenceTransformerS
80,190,20495,SentenceTransformerS
80,191,92375,SentenceTransformerS
80,192,20990,SentenceTransformerS
80,193,32442,SentenceTransformerS
80,194,31118,SentenceTransformerS
80,195,31549,SentenceTransformerS
80,196,34220,SentenceTransformerS
80,197,31070,SentenceTransformerS
80,198,20558,SentenceTransformerS
80,199,31942,SentenceTransformerS
80,200,9394,SentenceTransformerS
80,201,32606,SentenceTransformerS
80,202,27100,SentenceTransformerS
80,203,27000,SentenceTransformerS
80,204,27088,SentenceTransformerS
80,205,19353,SentenceTransformerS
80,206,43880,SentenceTransformerS
80,207,31628,SentenceTransformerS
80,208,18400,SentenceTransformerS
80,209,18414,SentenceTransformerS
80,210,80964,SentenceTransformerS
80,211,31120,SentenceTransformerS
80,212,13212,SentenceTransformerS
80,213,43342,SentenceTransformerS
80,214,19773,SentenceTransformerS
80,215,28063,SentenceTransformerS
80,216,18415,SentenceTransformerS
80,217,33911,SentenceTransformerS
80,218,34904,SentenceTransformerS
80,219,27891,SentenceTransformerS
80,220,29668,SentenceTransformerS
80,221,32597,SentenceTransformerS
80,222,113357,SentenceTransformerS
80,223,81800,SentenceTransformerS
80,224,29556,SentenceTransformerS
80,225,17218,SentenceTransformerS
80,226,54303,SentenceTransformerS
80,227,18334,SentenceTransformerS
80,228,20538,SentenceTransformerS
80,229,34505,SentenceTransformerS
80,230,18385,SentenceTransformerS
80,231,21176,SentenceTransformerS
80,232,18339,SentenceTransformerS
80,233,135699,SentenceTransformerS
80,234,20510,SentenceTransformerS
80,235,32634,SentenceTransformerS
80,236,42820,SentenceTransformerS
80,237,51520,SentenceTransformerS
80,238,32054,SentenceTransformerS
80,239,13657,SentenceTransformerS
80,240,13611,SentenceTransformerS
80,241,17068,SentenceTransformerS
80,242,31542,SentenceTransformerS
80,243,31072,SentenceTransformerS
80,244,34098,SentenceTransformerS
80,245,32817,SentenceTransformerS
80,246,13677,SentenceTransformerS
80,247,92208,SentenceTransformerS
80,248,20537,SentenceTransformerS
80,249,15197,SentenceTransformerS
80,250,32639,SentenceTransformerS
80,251,54435,SentenceTransformerS
80,252,29545,SentenceTransformerS
80,253,81554,SentenceTransformerS
80,254,20901,SentenceTransformerS
80,255,22234,SentenceTransformerS
80,256,19352,SentenceTransformerS
80,257,20937,SentenceTransformerS
80,258,34353,SentenceTransformerS
80,259,31398,SentenceTransformerS
80,260,21199,SentenceTransformerS
80,261,140564,SentenceTransformerS
80,262,16270,SentenceTransformerS
80,263,38116,SentenceTransformerS
80,264,20509,SentenceTransformerS
80,265,36815,SentenceTransformerS
80,266,19684,SentenceTransformerS
80,267,74550,SentenceTransformerS
80,268,32611,SentenceTransformerS
80,269,83622,SentenceTransformerS
80,270,29828,SentenceTransformerS
80,271,14886,SentenceTransformerS
80,272,18020,SentenceTransformerS
80,273,21234,SentenceTransformerS
80,274,21078,SentenceTransformerS
80,275,114194,SentenceTransformerS
80,276,32414,SentenceTransformerS
80,277,31926,SentenceTransformerS
80,278,21244,SentenceTransformerS
80,279,5029,SentenceTransformerS
80,280,21220,SentenceTransformerS
80,281,22972,SentenceTransformerS
80,282,29581,SentenceTransformerS
80,283,29899,SentenceTransformerS
80,284,14940,SentenceTransformerS
80,285,14958,SentenceTransformerS
80,286,28088,SentenceTransformerS
80,287,34283,SentenceTransformerS
80,288,15854,SentenceTransformerS
80,289,29922,SentenceTransformerS
80,290,19394,SentenceTransformerS
80,291,32426,SentenceTransformerS
80,292,33712,SentenceTransformerS
80,293,37113,SentenceTransformerS
80,294,5153,SentenceTransformerS
80,295,32619,SentenceTransformerS
80,296,81314,SentenceTransformerS
80,297,19393,SentenceTransformerS
80,298,27774,SentenceTransformerS
80,299,43025,SentenceTransformerS
80,300,20603,SentenceTransformerS
80,301,19750,SentenceTransformerS
80,302,18232,SentenceTransformerS
80,303,38506,SentenceTransformerS
80,304,37220,SentenceTransformerS
80,305,31541,SentenceTransformerS
80,306,43654,SentenceTransformerS
80,307,17096,SentenceTransformerS
80,308,31230,SentenceTransformerS
80,309,39642,SentenceTransformerS
80,310,35074,SentenceTransformerS
80,311,34233,SentenceTransformerS
80,312,29836,SentenceTransformerS
80,313,31276,SentenceTransformerS
80,314,18937,SentenceTransformerS
80,315,20481,SentenceTransformerS
80,316,31102,SentenceTransformerS
80,317,29565,SentenceTransformerS
80,318,18084,SentenceTransformerS
80,319,31925,SentenceTransformerS
80,320,35555,SentenceTransformerS
80,321,34298,SentenceTransformerS
80,322,28082,SentenceTransformerS
80,323,28093,SentenceTransformerS
80,324,29938,SentenceTransformerS
80,325,35352,SentenceTransformerS
80,326,29657,SentenceTransformerS
80,327,18022,SentenceTransformerS
80,328,31293,SentenceTransformerS
80,329,20979,SentenceTransformerS
80,330,8693,SentenceTransformerS
80,331,30295,SentenceTransformerS
80,332,19631,SentenceTransformerS
80,333,33806,SentenceTransformerS
80,334,28505,SentenceTransformerS
80,335,16908,SentenceTransformerS
80,336,48554,SentenceTransformerS
80,337,52185,SentenceTransformerS
80,338,33792,SentenceTransformerS
80,339,18652,SentenceTransformerS
80,340,32596,SentenceTransformerS
80,341,122672,SentenceTransformerS
80,342,14054,SentenceTransformerS
80,343,38880,SentenceTransformerS
80,344,29563,SentenceTransformerS
80,345,31094,SentenceTransformerS
80,346,32609,SentenceTransformerS
80,347,28463,SentenceTransformerS
80,348,18939,SentenceTransformerS
80,349,14439,SentenceTransformerS
80,350,85735,SentenceTransformerS
80,351,108137,SentenceTransformerS
80,352,17071,SentenceTransformerS
80,353,18395,SentenceTransformerS
80,354,55237,SentenceTransformerS
80,355,16100,SentenceTransformerS
80,356,33786,SentenceTransformerS
80,357,39827,SentenceTransformerS
80,358,19736,SentenceTransformerS
80,359,33802,SentenceTransformerS
80,360,33788,SentenceTransformerS
80,361,17215,SentenceTransformerS
80,362,29580,SentenceTransformerS
80,363,32657,SentenceTransformerS
80,364,47412,SentenceTransformerS
80,365,5027,SentenceTransformerS
80,366,42180,SentenceTransformerS
80,367,78035,SentenceTransformerS
80,368,32964,SentenceTransformerS
80,369,33734,SentenceTransformerS
80,370,11595,SentenceTransformerS
80,371,70946,SentenceTransformerS
80,372,18037,SentenceTransformerS
80,373,18029,SentenceTransformerS
80,374,18045,SentenceTransformerS
80,375,32926,SentenceTransformerS
80,376,27064,SentenceTransformerS
80,377,26491,SentenceTransformerS
80,378,33996,SentenceTransformerS
80,379,85586,SentenceTransformerS
80,380,75210,SentenceTransformerS
80,381,31284,SentenceTransformerS
80,382,21153,SentenceTransformerS
80,383,28068,SentenceTransformerS
80,384,16114,SentenceTransformerS
80,385,38331,SentenceTransformerS
80,386,32965,SentenceTransformerS
80,387,69634,SentenceTransformerS
80,388,34156,SentenceTransformerS
80,389,39657,SentenceTransformerS
80,390,45746,SentenceTransformerS
80,391,27761,SentenceTransformerS
80,392,26449,SentenceTransformerS
80,393,32497,SentenceTransformerS
80,394,26445,SentenceTransformerS
80,395,42159,SentenceTransformerS
80,396,15038,SentenceTransformerS
80,397,29371,SentenceTransformerS
80,398,26433,SentenceTransformerS
80,399,125297,SentenceTransformerS
80,400,58122,SentenceTransformerS
80,401,53540,SentenceTransformerS
80,402,139980,SentenceTransformerS
80,403,31054,SentenceTransformerS
80,404,16993,SentenceTransformerS
80,405,53829,SentenceTransformerS
80,406,15112,SentenceTransformerS
80,407,57315,SentenceTransformerS
80,408,15211,SentenceTransformerS
80,409,17257,SentenceTransformerS
