QUERY_ID,DOC_ID,SCORE,ENGINE,RANK
79,18229,1,(BM25|STS)+Reranker+LLM,7
79,34940,1,(BM25|STS)+Reranker+LLM,8
79,51394,1,(BM25|STS)+Reranker+LLM,10
79,32922,1,BM25+LLM,135
79,90632,1,BM25+LLM,147
79,34306,1,BM25+LLM,964
79,18854,0,BM25+LLM,459
79,13563,0,BM25+LLM,502
80,31108,3,(BM25|STS)+Reranker+LLM,1
80,31104,3,(BM25|STS)+Reranker+LLM,2
80,17262,3,(BM25|STS)+Reranker+LLM,4
80,18047,3,(BM25|STS)+Reranker+LLM,9
80,31080,3,(BM25|STS)+Reranker+LLM,10
80,17821,2,(BM25|STS)+Reranker+LLM,3
80,14814,2,(BM25|STS)+Reranker+LLM,5
80,18390,2,(BM25|STS)+Reranker+LLM,6
80,21100,2,(BM25|STS)+Reranker+LLM,7
80,21101,2,(BM25|STS)+Reranker+LLM,8
80,20521,1,BM25+LLM,87
80,31598,1,BM25+LLM,327
80,29349,1,BM25+LLM,348
80,55237,1,BM25+LLM,519
80,29581,0,BM25+LLM,21
81,42820,3,(BM25|STS)+Reranker+LLM,1
81,42821,3,(BM25|STS)+Reranker+LLM,2
81,18902,2,(BM25|STS)+Reranker+LLM,10
81,17254,2,BM25+LLM,79
81,31108,1,(BM25|STS)+Reranker+LLM,3
81,17821,1,(BM25|STS)+Reranker+LLM,4
81,9751,1,(BM25|STS)+Reranker+LLM,5
81,41099,1,(BM25|STS)+Reranker+LLM,6
81,14814,1,(BM25|STS)+Reranker+LLM,8
81,31104,1,(BM25|STS)+Reranker+LLM,9
81,25964,1,BM25+LLM,18
81,24174,1,BM25+LLM,47
81,133054,1,BM25+LLM,71
81,34269,1,BM25+LLM,94
81,68308,0,(BM25|STS)+Reranker+LLM,7
82,17220,3,(BM25|STS)+Reranker+LLM,1
82,18386,2,(BM25|STS)+Reranker+LLM,7
82,35189,2,(BM25|STS)+Reranker+LLM,8
82,20569,1,(BM25|STS)+Reranker+LLM,2
82,47911,1,(BM25|STS)+Reranker+LLM,3
82,21104,1,(BM25|STS)+Reranker+LLM,4
82,32471,1,(BM25|STS)+Reranker+LLM,9
82,25995,1,(BM25|STS)+Reranker+LLM,10
82,19709,1,BM25+LLM,343
82,60736,0,(BM25|STS)+Reranker+LLM,5
82,19340,0,(BM25|STS)+Reranker+LLM,6
82,23064,0,BM25+LLM,82
82,23997,0,BM25+LLM,155
82,31147,0,BM25+LLM,515
82,57659,0,BM25+LLM,691
83,33080,2,(BM25|STS)+Reranker+LLM,1
83,33083,2,(BM25|STS)+Reranker+LLM,2
83,33081,2,(BM25|STS)+Reranker+LLM,3
83,33937,2,(BM25|STS)+Reranker+LLM,4
83,31669,2,(BM25|STS)+Reranker+LLM,5
83,32454,2,(BM25|STS)+Reranker+LLM,6
83,31680,2,(BM25|STS)+Reranker+LLM,7
83,31681,2,(BM25|STS)+Reranker+LLM,9
83,15096,2,(BM25|STS)+Reranker+LLM,10
83,17021,2,BM25+LLM,14
83,22854,1,(BM25|STS)+Reranker+LLM,8
83,20946,1,BM25+LLM,49
83,34924,1,BM25+LLM,105
83,35031,1,BM25+LLM,320
83,43957,0,BM25+LLM,258
84,22108,3,(BM25|STS)+Reranker+LLM,3
84,22841,2,(BM25|STS)+Reranker+LLM,1
84,21833,2,(BM25|STS)+Reranker+LLM,2
84,26874,2,(BM25|STS)+Reranker+LLM,4
84,80979,2,(BM25|STS)+Reranker+LLM,5
84,63725,2,(BM25|STS)+Reranker+LLM,6
84,18877,2,(BM25|STS)+Reranker+LLM,7
84,16982,2,(BM25|STS)+Reranker+LLM,8
84,22854,2,(BM25|STS)+Reranker+LLM,9
84,18285,1,(BM25|STS)+Reranker+LLM,10
84,102414,1,BM25+LLM,509
84,13123,1,BM25+LLM,549
84,31083,0,BM25+LLM,114
84,2127,0,BM25+LLM,455
84,18402,0,BM25+LLM,720
85,43098,3,(BM25|STS)+Reranker+LLM,1
85,22810,3,(BM25|STS)+Reranker+LLM,4
85,21834,3,(BM25|STS)+Reranker+LLM,5
85,18035,2,(BM25|STS)+Reranker+LLM,2
85,3225,2,(BM25|STS)+Reranker+LLM,3
85,33083,2,(BM25|STS)+Reranker+LLM,6
85,33954,2,(BM25|STS)+Reranker+LLM,7
85,21881,2,(BM25|STS)+Reranker+LLM,8
85,25577,2,(BM25|STS)+Reranker+LLM,9
85,14522,1,(BM25|STS)+Reranker+LLM,10
85,14515,1,BM25+LLM,90
85,34313,1,BM25+LLM,250
85,18392,1,BM25+LLM,564
85,20899,0,BM25+LLM,518
85,34668,0,BM25+LLM,794
86,62787,3,(BM25|STS)+Reranker+LLM,1
86,19403,3,(BM25|STS)+Reranker+LLM,2
86,55237,3,(BM25|STS)+Reranker+LLM,3
86,85586,3,(BM25|STS)+Reranker+LLM,4
86,75210,3,(BM25|STS)+Reranker+LLM,5
86,20495,3,(BM25|STS)+Reranker+LLM,6
86,104236,2,(BM25|STS)+Reranker+LLM,7
86,23588,2,(BM25|STS)+Reranker+LLM,8
86,18264,2,(BM25|STS)+Reranker+LLM,10
86,18888,2,BM25+LLM,97
86,142726,1,(BM25|STS)+Reranker+LLM,9
86,34130,1,BM25+LLM,163
86,71794,1,BM25+LLM,397
86,97198,0,BM25+LLM,626
86,14470,0,BM25+LLM,984
87,122028,3,(BM25|STS)+Reranker+LLM,1
87,21053,3,(BM25|STS)+Reranker+LLM,2
87,113541,3,(BM25|STS)+Reranker+LLM,5
87,15259,2,(BM25|STS)+Reranker+LLM,3
87,20533,2,(BM25|STS)+Reranker+LLM,8
87,21922,1,(BM25|STS)+Reranker+LLM,4
87,22107,1,(BM25|STS)+Reranker+LLM,6
87,32841,1,(BM25|STS)+Reranker+LLM,7
87,28885,1,(BM25|STS)+Reranker+LLM,9
87,18884,1,(BM25|STS)+Reranker+LLM,10
87,52875,1,BM25+LLM,149
87,42402,1,BM25+LLM,190
87,111519,0,BM25+LLM,793
87,27788,0,BM25+LLM,870
87,50845,0,BM25+LLM,903
88,15885,3,(BM25|STS)+Reranker+LLM,1
88,129357,3,(BM25|STS)+Reranker+LLM,2
88,22780,3,(BM25|STS)+Reranker+LLM,3
88,21939,3,(BM25|STS)+Reranker+LLM,4
88,97634,3,(BM25|STS)+Reranker+LLM,5
88,22803,3,(BM25|STS)+Reranker+LLM,10
88,13172,2,(BM25|STS)+Reranker+LLM,6
88,128556,2,(BM25|STS)+Reranker+LLM,7
88,65447,2,(BM25|STS)+Reranker+LLM,8
88,96554,2,(BM25|STS)+Reranker+LLM,9
88,22139,2,BM25+LLM,34
88,21818,1,BM25+LLM,696
88,76977,1,BM25+LLM,937
88,142758,0,BM25+LLM,646
88,25483,0,BM25+LLM,732
89,98454,3,(BM25|STS)+Reranker+LLM,1
89,34726,3,(BM25|STS)+Reranker+LLM,2
89,38824,3,(BM25|STS)+Reranker+LLM,4
89,68667,3,(BM25|STS)+Reranker+LLM,7
89,34929,2,(BM25|STS)+Reranker+LLM,3
89,34995,2,(BM25|STS)+Reranker+LLM,5
89,14890,2,(BM25|STS)+Reranker+LLM,6
89,16319,2,(BM25|STS)+Reranker+LLM,8
89,34890,2,(BM25|STS)+Reranker+LLM,9
89,34771,2,(BM25|STS)+Reranker+LLM,10
89,18870,1,BM25+LLM,170
89,44156,1,BM25+LLM,437
89,93766,0,BM25+LLM,416
89,33013,0,BM25+LLM,657
89,28936,0,BM25+LLM,782
90,79794,3,(BM25|STS)+Reranker+LLM,1
90,135758,3,(BM25|STS)+Reranker+LLM,2
90,12354,3,(BM25|STS)+Reranker+LLM,3
90,22773,3,(BM25|STS)+Reranker+LLM,4
90,22829,3,(BM25|STS)+Reranker+LLM,5
90,65447,2,(BM25|STS)+Reranker+LLM,7
90,21924,1,(BM25|STS)+Reranker+LLM,6
90,66344,1,(BM25|STS)+Reranker+LLM,8
90,94533,1,(BM25|STS)+Reranker+LLM,9
90,107714,1,(BM25|STS)+Reranker+LLM,10
90,117964,1,BM25+LLM,230
90,18296,1,BM25+LLM,284
90,33096,1,BM25+LLM,653
90,18197,1,BM25+LLM,682
90,33062,1,BM25+LLM,789
91,110879,3,(BM25|STS)+Reranker+LLM,1
91,29413,1,(BM25|STS)+Reranker+LLM,2
91,17867,1,(BM25|STS)+Reranker+LLM,3
91,31482,1,(BM25|STS)+Reranker+LLM,4
91,17840,1,(BM25|STS)+Reranker+LLM,5
91,28965,1,(BM25|STS)+Reranker+LLM,6
91,21173,1,(BM25|STS)+Reranker+LLM,7
91,20902,1,(BM25|STS)+Reranker+LLM,8
91,15054,1,(BM25|STS)+Reranker+LLM,9
91,15669,1,(BM25|STS)+Reranker+LLM,10
91,14287,1,BM25+LLM,104
91,10044,1,BM25+LLM,551
91,31465,0,BM25+LLM,80
91,89829,0,BM25+LLM,298
91,116159,0,BM25+LLM,555
92,45379,3,(BM25|STS)+Reranker+LLM,1
92,40328,3,(BM25|STS)+Reranker+LLM,2
92,2765,2,(BM25|STS)+Reranker+LLM,3
92,21128,1,(BM25|STS)+Reranker+LLM,4
92,17056,1,(BM25|STS)+Reranker+LLM,5
92,14820,1,(BM25|STS)+Reranker+LLM,6
92,34301,1,(BM25|STS)+Reranker+LLM,8
92,13694,1,(BM25|STS)+Reranker+LLM,9
92,107361,1,(BM25|STS)+Reranker+LLM,10
92,17953,1,BM25+LLM,76
92,15231,1,BM25+LLM,312
92,15848,0,(BM25|STS)+Reranker+LLM,7
92,32,0,BM25+LLM,24
92,15881,0,BM25+LLM,695
92,20501,0,BM25+LLM,856
93,20797,3,(BM25|STS)+Reranker+LLM,1
93,89880,2,(BM25|STS)+Reranker+LLM,2
93,19506,2,(BM25|STS)+Reranker+LLM,3
93,73371,2,(BM25|STS)+Reranker+LLM,4
93,19586,2,(BM25|STS)+Reranker+LLM,6
93,19539,2,(BM25|STS)+Reranker+LLM,8
93,19553,2,(BM25|STS)+Reranker+LLM,10
93,20604,1,(BM25|STS)+Reranker+LLM,5
93,20229,1,(BM25|STS)+Reranker+LLM,7
93,19593,1,(BM25|STS)+Reranker+LLM,9
93,23673,1,BM25+LLM,269
93,23972,1,BM25+LLM,359
93,49539,0,BM25+LLM,156
93,37254,0,BM25+LLM,323
93,131612,0,BM25+LLM,785
94,69027,3,(BM25|STS)+Reranker+LLM,1
94,54235,3,(BM25|STS)+Reranker+LLM,2
94,110655,3,(BM25|STS)+Reranker+LLM,3
94,133779,3,(BM25|STS)+Reranker+LLM,4
94,135564,3,(BM25|STS)+Reranker+LLM,5
94,16296,3,(BM25|STS)+Reranker+LLM,7
94,46467,3,(BM25|STS)+Reranker+LLM,8
94,26483,3,(BM25|STS)+Reranker+LLM,9
94,50448,2,(BM25|STS)+Reranker+LLM,6
94,87667,2,(BM25|STS)+Reranker+LLM,10
94,67781,1,BM25+LLM,418
94,142864,1,BM25+LLM,430
94,25675,1,BM25+LLM,642
94,27859,1,BM25+LLM,823
94,28201,0,BM25+LLM,931
95,86727,3,(BM25|STS)+Reranker+LLM,1
95,85914,3,(BM25|STS)+Reranker+LLM,2
95,27209,3,(BM25|STS)+Reranker+LLM,3
95,61975,3,(BM25|STS)+Reranker+LLM,4
95,43507,3,(BM25|STS)+Reranker+LLM,5
95,17306,3,(BM25|STS)+Reranker+LLM,6
95,20581,3,(BM25|STS)+Reranker+LLM,7
95,35676,3,(BM25|STS)+Reranker+LLM,8
95,21291,2,(BM25|STS)+Reranker+LLM,9
95,47183,2,(BM25|STS)+Reranker+LLM,10
95,21158,1,BM25+LLM,454
95,81554,0,BM25+LLM,129
95,17221,0,BM25+LLM,204
95,25466,0,BM25+LLM,446
95,116897,0,BM25+LLM,473
96,72668,3,(BM25|STS)+Reranker+LLM,1
96,20511,2,(BM25|STS)+Reranker+LLM,2
96,20908,2,(BM25|STS)+Reranker+LLM,4
96,29011,2,(BM25|STS)+Reranker+LLM,7
96,32426,2,(BM25|STS)+Reranker+LLM,8
96,31122,2,(BM25|STS)+Reranker+LLM,9
96,20509,1,(BM25|STS)+Reranker+LLM,3
96,32571,1,(BM25|STS)+Reranker+LLM,5
96,109695,1,(BM25|STS)+Reranker+LLM,6
96,51078,1,(BM25|STS)+Reranker+LLM,10
96,13369,1,BM25+LLM,247
96,31735,1,BM25+LLM,302
96,20879,1,BM25+LLM,309
96,6558,0,BM25+LLM,976
96,62874,0,BM25+LLM,978
97,452,3,(BM25|STS)+Reranker+LLM,1
97,20478,2,(BM25|STS)+Reranker+LLM,7
97,20613,2,(BM25|STS)+Reranker+LLM,9
97,140750,1,(BM25|STS)+Reranker+LLM,2
97,13190,1,(BM25|STS)+Reranker+LLM,3
97,16293,1,(BM25|STS)+Reranker+LLM,4
97,34136,1,(BM25|STS)+Reranker+LLM,5
97,20268,1,(BM25|STS)+Reranker+LLM,6
97,112967,1,(BM25|STS)+Reranker+LLM,8
97,19403,1,(BM25|STS)+Reranker+LLM,10
97,162,1,BM25+LLM,514
97,96280,1,BM25+LLM,989
97,19712,0,BM25+LLM,52
97,78854,0,BM25+LLM,403
97,15328,0,BM25+LLM,564
98,43880,3,(BM25|STS)+Reranker+LLM,1
98,75129,3,(BM25|STS)+Reranker+LLM,2
98,17124,3,(BM25|STS)+Reranker+LLM,3
98,18092,3,(BM25|STS)+Reranker+LLM,4
98,18410,3,(BM25|STS)+Reranker+LLM,5
98,18956,3,(BM25|STS)+Reranker+LLM,7
98,18029,2,(BM25|STS)+Reranker+LLM,10
98,31625,1,(BM25|STS)+Reranker+LLM,6
98,15750,1,(BM25|STS)+Reranker+LLM,8
98,43877,1,(BM25|STS)+Reranker+LLM,9
98,17262,1,BM25+LLM,126
98,18334,1,BM25+LLM,862
98,18046,1,BM25+LLM,900
98,32121,0,BM25+LLM,116
98,20525,0,BM25+LLM,273
99,64928,3,(BM25|STS)+Reranker+LLM,1
99,32920,2,(BM25|STS)+Reranker+LLM,2
99,18817,2,(BM25|STS)+Reranker+LLM,9
99,18213,2,(BM25|STS)+Reranker+LLM,10
99,15589,1,(BM25|STS)+Reranker+LLM,3
99,18602,1,(BM25|STS)+Reranker+LLM,4
99,16210,1,(BM25|STS)+Reranker+LLM,5
99,42798,1,(BM25|STS)+Reranker+LLM,6
99,66147,1,(BM25|STS)+Reranker+LLM,7
99,32911,1,(BM25|STS)+Reranker+LLM,8
99,16325,1,BM25+LLM,19
99,20839,1,BM25+LLM,353
99,31667,0,BM25+LLM,485
99,28918,0,BM25+LLM,547
99,129131,0,BM25+LLM,940
100,16274,3,(BM25|STS)+Reranker+LLM,4
100,39043,3,(BM25|STS)+Reranker+LLM,6
100,71349,3,(BM25|STS)+Reranker+LLM,8
100,17892,2,(BM25|STS)+Reranker+LLM,1
100,39042,2,(BM25|STS)+Reranker+LLM,2
100,18283,2,(BM25|STS)+Reranker+LLM,3
100,34219,2,(BM25|STS)+Reranker+LLM,5
100,39040,2,(BM25|STS)+Reranker+LLM,7
100,18234,2,(BM25|STS)+Reranker+LLM,9
100,18278,1,(BM25|STS)+Reranker+LLM,10
100,16098,1,BM25+LLM,249
100,30062,0,BM25+LLM,488
100,30925,0,BM25+LLM,588
100,83114,0,BM25+LLM,730
100,34010,0,BM25+LLM,903
101,2845,3,(BM25|STS)+Reranker+LLM,1
101,5714,3,(BM25|STS)+Reranker+LLM,3
101,17360,2,(BM25|STS)+Reranker+LLM,2
101,149533,2,(BM25|STS)+Reranker+LLM,6
101,18865,2,(BM25|STS)+Reranker+LLM,7
101,58593,1,(BM25|STS)+Reranker+LLM,4
101,14862,1,(BM25|STS)+Reranker+LLM,5
101,17929,1,(BM25|STS)+Reranker+LLM,8
101,19399,1,(BM25|STS)+Reranker+LLM,9
101,34102,1,(BM25|STS)+Reranker+LLM,10
101,32963,0,BM25+LLM,311
101,34113,0,BM25+LLM,432
101,33481,0,BM25+LLM,676
101,21838,0,BM25+LLM,698
101,15187,0,BM25+LLM,880
102,72733,3,(BM25|STS)+Reranker+LLM,1
102,106389,3,(BM25|STS)+Reranker+LLM,2
102,36391,3,(BM25|STS)+Reranker+LLM,3
102,139391,3,(BM25|STS)+Reranker+LLM,4
102,25711,3,(BM25|STS)+Reranker+LLM,5
102,43860,3,(BM25|STS)+Reranker+LLM,6
102,150633,3,(BM25|STS)+Reranker+LLM,10
102,25645,2,(BM25|STS)+Reranker+LLM,7
102,14500,2,(BM25|STS)+Reranker+LLM,8
102,22871,2,(BM25|STS)+Reranker+LLM,9
102,104533,2,BM25+LLM,458
102,98592,1,BM25+LLM,756
102,43800,0,BM25+LLM,237
102,83774,0,BM25+LLM,446
102,28487,0,BM25+LLM,532
103,48357,3,(BM25|STS)+Reranker+LLM,1
103,22789,3,(BM25|STS)+Reranker+LLM,2
103,26373,3,(BM25|STS)+Reranker+LLM,3
103,25757,3,(BM25|STS)+Reranker+LLM,4
103,21817,3,(BM25|STS)+Reranker+LLM,5
103,31662,3,(BM25|STS)+Reranker+LLM,6
103,22212,3,(BM25|STS)+Reranker+LLM,7
103,33935,3,(BM25|STS)+Reranker+LLM,8
103,22211,3,(BM25|STS)+Reranker+LLM,9
103,19407,3,(BM25|STS)+Reranker+LLM,10
103,36389,0,BM25+LLM,241
103,92844,0,BM25+LLM,319
103,34124,0,BM25+LLM,599
103,17262,0,BM25+LLM,777
103,21042,0,BM25+LLM,879
104,26373,3,(BM25|STS)+Reranker+LLM,1
104,25757,3,(BM25|STS)+Reranker+LLM,2
104,21817,3,(BM25|STS)+Reranker+LLM,3
104,22211,3,(BM25|STS)+Reranker+LLM,4
104,22212,3,(BM25|STS)+Reranker+LLM,5
104,19407,3,(BM25|STS)+Reranker+LLM,6
104,21853,3,(BM25|STS)+Reranker+LLM,7
104,48357,3,(BM25|STS)+Reranker+LLM,8
104,31662,3,(BM25|STS)+Reranker+LLM,9
104,22135,3,(BM25|STS)+Reranker+LLM,10
104,17967,1,BM25+LLM,599
104,28862,0,BM25+LLM,632
104,34781,0,BM25+LLM,640
104,13600,0,BM25+LLM,651
104,74062,0,BM25+LLM,929
105,19451,3,(BM25|STS)+Reranker+LLM,1
105,120633,3,(BM25|STS)+Reranker+LLM,2
105,22174,3,(BM25|STS)+Reranker+LLM,3
105,17993,3,(BM25|STS)+Reranker+LLM,4
105,17992,3,(BM25|STS)+Reranker+LLM,5
105,92532,2,(BM25|STS)+Reranker+LLM,6
105,149562,2,(BM25|STS)+Reranker+LLM,7
105,120425,2,(BM25|STS)+Reranker+LLM,8
105,18060,2,(BM25|STS)+Reranker+LLM,9
105,35189,1,(BM25|STS)+Reranker+LLM,10
105,16090,1,BM25+LLM,814
105,18252,0,BM25+LLM,318
105,29392,0,BM25+LLM,406
105,27031,0,BM25+LLM,848
105,34129,0,BM25+LLM,886
106,18865,3,(BM25|STS)+Reranker+LLM,1
106,31249,2,(BM25|STS)+Reranker+LLM,2
106,31278,2,(BM25|STS)+Reranker+LLM,4
106,2845,2,(BM25|STS)+Reranker+LLM,6
106,17360,2,(BM25|STS)+Reranker+LLM,10
106,14114,1,(BM25|STS)+Reranker+LLM,3
106,31250,1,(BM25|STS)+Reranker+LLM,5
106,17267,1,(BM25|STS)+Reranker+LLM,7
106,17158,1,(BM25|STS)+Reranker+LLM,8
106,31252,1,(BM25|STS)+Reranker+LLM,9
106,14270,1,BM25+LLM,112
106,18269,1,BM25+LLM,124
106,18828,1,BM25+LLM,648
106,135197,0,BM25+LLM,308
106,20501,0,BM25+LLM,400
107,5714,3,(BM25|STS)+Reranker+LLM,1
107,14268,2,(BM25|STS)+Reranker+LLM,7
107,14279,2,(BM25|STS)+Reranker+LLM,10
107,32866,1,(BM25|STS)+Reranker+LLM,2
107,18124,1,(BM25|STS)+Reranker+LLM,3
107,21936,1,(BM25|STS)+Reranker+LLM,4
107,47857,1,(BM25|STS)+Reranker+LLM,5
107,21196,1,(BM25|STS)+Reranker+LLM,9
107,31236,0,(BM25|STS)+Reranker+LLM,6
107,130264,0,(BM25|STS)+Reranker+LLM,8
107,7109,0,BM25+LLM,87
107,1104,0,BM25+LLM,363
107,17730,0,BM25+LLM,623
107,35336,0,BM25+LLM,821
107,16950,0,BM25+LLM,853
108,123011,3,(BM25|STS)+Reranker+LLM,1
108,71433,3,(BM25|STS)+Reranker+LLM,2
108,36637,2,(BM25|STS)+Reranker+LLM,3
108,55607,2,(BM25|STS)+Reranker+LLM,4
108,96554,2,(BM25|STS)+Reranker+LLM,5
108,13172,2,(BM25|STS)+Reranker+LLM,6
108,34140,2,(BM25|STS)+Reranker+LLM,7
108,34129,2,(BM25|STS)+Reranker+LLM,8
108,17967,2,(BM25|STS)+Reranker+LLM,9
108,34323,2,(BM25|STS)+Reranker+LLM,10
108,33916,1,BM25+LLM,156
108,21852,1,BM25+LLM,914
108,33939,1,BM25+LLM,933
108,144609,0,BM25+LLM,848
108,8693,0,BM25+LLM,866
109,109695,3,(BM25|STS)+Reranker+LLM,1
109,67390,3,(BM25|STS)+Reranker+LLM,2
109,12949,3,(BM25|STS)+Reranker+LLM,3
109,17090,3,(BM25|STS)+Reranker+LLM,5
109,12696,3,(BM25|STS)+Reranker+LLM,6
109,118873,3,(BM25|STS)+Reranker+LLM,10
109,108415,2,(BM25|STS)+Reranker+LLM,4
109,17109,2,(BM25|STS)+Reranker+LLM,8
109,18015,2,(BM25|STS)+Reranker+LLM,9
109,18017,2,BM25+LLM,10
109,122672,1,(BM25|STS)+Reranker+LLM,7
109,21913,1,BM25+LLM,75
109,109139,1,BM25+LLM,290
109,33014,1,BM25+LLM,900
109,18290,0,BM25+LLM,713
110,9989,3,(BM25|STS)+Reranker+LLM,1
110,34672,3,(BM25|STS)+Reranker+LLM,2
110,63595,3,(BM25|STS)+Reranker+LLM,3
110,35258,3,(BM25|STS)+Reranker+LLM,4
110,111444,3,(BM25|STS)+Reranker+LLM,5
110,145500,3,(BM25|STS)+Reranker+LLM,6
110,35428,3,(BM25|STS)+Reranker+LLM,8
110,137127,3,(BM25|STS)+Reranker+LLM,9
110,35435,3,(BM25|STS)+Reranker+LLM,10
110,118076,2,(BM25|STS)+Reranker+LLM,7
110,34899,1,BM25+LLM,758
110,58162,1,BM25+LLM,858
110,18163,0,BM25+LLM,525
110,19358,0,BM25+LLM,573
110,13675,0,BM25+LLM,834
111,44162,3,(BM25|STS)+Reranker+LLM,1
111,42972,2,(BM25|STS)+Reranker+LLM,5
111,72884,2,(BM25|STS)+Reranker+LLM,6
111,42166,2,(BM25|STS)+Reranker+LLM,8
111,17128,1,(BM25|STS)+Reranker+LLM,2
111,27074,1,(BM25|STS)+Reranker+LLM,3
111,54765,1,(BM25|STS)+Reranker+LLM,4
111,18873,1,(BM25|STS)+Reranker+LLM,7
111,32960,1,(BM25|STS)+Reranker+LLM,9
111,33308,1,(BM25|STS)+Reranker+LLM,10
111,122181,1,BM25+LLM,499
111,19390,0,BM25+LLM,233
111,30070,0,BM25+LLM,454
111,30,0,BM25+LLM,525
111,19402,0,BM25+LLM,797
112,107361,3,(BM25|STS)+Reranker+LLM,2
112,13694,3,(BM25|STS)+Reranker+LLM,3
112,125359,2,(BM25|STS)+Reranker+LLM,1
112,32949,2,(BM25|STS)+Reranker+LLM,5
112,116893,2,(BM25|STS)+Reranker+LLM,7
112,20928,2,(BM25|STS)+Reranker+LLM,10
112,32918,1,(BM25|STS)+Reranker+LLM,6
112,42817,1,(BM25|STS)+Reranker+LLM,8
112,42635,1,(BM25|STS)+Reranker+LLM,9
112,41478,1,BM25+LLM,404
112,34882,0,(BM25|STS)+Reranker+LLM,4
112,8960,0,BM25+LLM,118
112,15214,0,BM25+LLM,329
112,18290,0,BM25+LLM,381
112,76094,0,BM25+LLM,977
113,13583,3,(BM25|STS)+Reranker+LLM,1
113,17184,3,(BM25|STS)+Reranker+LLM,2
113,36337,3,(BM25|STS)+Reranker+LLM,3
113,57781,2,(BM25|STS)+Reranker+LLM,4
113,4856,2,(BM25|STS)+Reranker+LLM,5
113,43804,2,(BM25|STS)+Reranker+LLM,6
113,83994,2,(BM25|STS)+Reranker+LLM,7
113,75014,2,(BM25|STS)+Reranker+LLM,8
113,109923,2,(BM25|STS)+Reranker+LLM,9
113,34746,2,(BM25|STS)+Reranker+LLM,10
113,18086,1,BM25+LLM,66
113,14597,1,BM25+LLM,362
113,35023,1,BM25+LLM,430
113,106904,1,BM25+LLM,472
113,35405,0,BM25+LLM,478
114,31629,3,(BM25|STS)+Reranker+LLM,1
114,21864,3,(BM25|STS)+Reranker+LLM,2
114,13145,3,(BM25|STS)+Reranker+LLM,3
114,22944,3,(BM25|STS)+Reranker+LLM,6
114,16996,3,(BM25|STS)+Reranker+LLM,7
114,21789,3,(BM25|STS)+Reranker+LLM,8
114,21135,3,(BM25|STS)+Reranker+LLM,9
114,103458,3,(BM25|STS)+Reranker+LLM,10
114,35676,2,(BM25|STS)+Reranker+LLM,4
114,15253,2,(BM25|STS)+Reranker+LLM,5
114,22170,2,BM25+LLM,368
114,49694,1,BM25+LLM,540
114,47593,1,BM25+LLM,582
114,21128,0,BM25+LLM,248
114,91474,0,BM25+LLM,672
115,21864,3,(BM25|STS)+Reranker+LLM,1
115,21135,3,(BM25|STS)+Reranker+LLM,2
115,22813,3,(BM25|STS)+Reranker+LLM,3
115,31629,3,(BM25|STS)+Reranker+LLM,5
115,18410,2,(BM25|STS)+Reranker+LLM,4
115,142364,2,(BM25|STS)+Reranker+LLM,6
115,103458,2,(BM25|STS)+Reranker+LLM,7
115,59211,2,(BM25|STS)+Reranker+LLM,8
115,70748,2,(BM25|STS)+Reranker+LLM,9
115,22165,2,(BM25|STS)+Reranker+LLM,10
115,21235,1,BM25+LLM,89
115,34214,1,BM25+LLM,94
115,18816,1,BM25+LLM,336
115,31607,1,BM25+LLM,481
115,31549,1,BM25+LLM,542
116,52912,3,(BM25|STS)+Reranker+LLM,1
116,147727,3,(BM25|STS)+Reranker+LLM,2
116,16895,3,(BM25|STS)+Reranker+LLM,3
116,45015,3,(BM25|STS)+Reranker+LLM,4
116,22168,3,(BM25|STS)+Reranker+LLM,5
116,20500,3,(BM25|STS)+Reranker+LLM,6
116,50537,3,(BM25|STS)+Reranker+LLM,7
116,14526,3,(BM25|STS)+Reranker+LLM,8
116,62306,3,(BM25|STS)+Reranker+LLM,9
116,20561,3,(BM25|STS)+Reranker+LLM,10
116,14886,1,BM25+LLM,955
116,31916,0,BM25+LLM,90
116,14553,0,BM25+LLM,168
116,16889,0,BM25+LLM,455
116,28461,0,BM25+LLM,882
117,10089,3,(BM25|STS)+Reranker+LLM,1
117,49135,3,(BM25|STS)+Reranker+LLM,2
117,17209,3,(BM25|STS)+Reranker+LLM,3
117,11612,3,(BM25|STS)+Reranker+LLM,4
117,15532,3,(BM25|STS)+Reranker+LLM,6
117,17249,3,(BM25|STS)+Reranker+LLM,7
117,17206,3,(BM25|STS)+Reranker+LLM,8
117,18019,3,(BM25|STS)+Reranker+LLM,9
117,17204,3,(BM25|STS)+Reranker+LLM,10
117,17089,2,(BM25|STS)+Reranker+LLM,5
117,20873,1,BM25+LLM,477
117,93978,0,BM25+LLM,238
117,6554,0,BM25+LLM,395
117,18026,0,BM25+LLM,895
117,53176,0,BM25+LLM,986
118,104455,3,(BM25|STS)+Reranker+LLM,1
118,17206,2,(BM25|STS)+Reranker+LLM,5
118,18019,2,(BM25|STS)+Reranker+LLM,7
118,10089,2,(BM25|STS)+Reranker+LLM,8
118,49135,2,(BM25|STS)+Reranker+LLM,9
118,15532,1,(BM25|STS)+Reranker+LLM,2
118,17249,1,(BM25|STS)+Reranker+LLM,3
118,59842,1,(BM25|STS)+Reranker+LLM,4
118,13657,1,(BM25|STS)+Reranker+LLM,6
118,139160,1,(BM25|STS)+Reranker+LLM,10
118,21091,0,BM25+LLM,26
118,22107,0,BM25+LLM,41
